	Ag	Ir	Pd	Pt	Ru	Activity
346	0.0	0.05	0.3	0.5	0.15	0.034422429334537055
347	0.0	0.05	0.3	0.55	0.1	0.03194141717869034
348	0.0	0.05	0.3	0.6	0.05	0.02978781629522073
349	0.0	0.05	0.3	0.65	0.0	0.028542568895869466
350	0.0	0.05	0.35	0.0	0.6	0.05253399635887739
351	0.0	0.05	0.35	0.05	0.55	0.04962588408191901
352	0.0	0.05	0.35	0.1	0.5	0.047149975435338665
353	0.0	0.05	0.35	0.15	0.45	0.04521132832776702
354	0.0	0.05	0.35	0.2	0.4	0.04382319932187838
355	0.0	0.05	0.35	0.25	0.35	0.042873239590393325
356	0.0	0.05	0.35	0.3	0.3	0.04213591570048894
357	0.0	0.05	0.35	0.35	0.25	0.04133448873780536
358	0.0	0.05	0.35	0.4	0.2	0.04023608013994669
359	0.0	0.05	0.35	0.45	0.15	0.03874861330873196
360	0.0	0.05	0.35	0.5	0.1	0.03698501374307801
361	0.0	0.05	0.35	0.55	0.05	0.03526963244747143
362	0.0	0.05	0.35	0.6	0.0	0.03408081221805463
363	0.0	0.05	0.4	0.0	0.55	0.05700696313122845
364	0.0	0.05	0.4	0.05	0.5	0.0535836742142039
365	0.0	0.05	0.4	0.1	0.45	0.05074420748600469
366	0.0	0.05	0.4	0.15	0.4	0.048613627600633945
367	0.0	0.05	0.4	0.2	0.35	0.04718266554770664
368	0.0	0.05	0.4	0.25	0.3	0.04629547570011927
369	0.0	0.05	0.4	0.3	0.25	0.04568904552310389
370	0.0	0.05	0.4	0.35	0.2	0.0450762060196145
371	0.0	0.05	0.4	0.4	0.15	0.04424697709216763
372	0.0	0.05	0.4	0.45	0.1	0.043154427048207614
373	0.0	0.05	0.4	0.5	0.05	0.041954966548138115
374	0.0	0.05	0.4	0.55	0.0	0.04098772890962217
375	0.0	0.05	0.45	0.0	0.5	0.0626890834015945
376	0.0	0.05	0.45	0.05	0.45	0.0591708332448556
377	0.0	0.05	0.45	0.1	0.4	0.05630886171092023
378	0.0	0.05	0.45	0.15	0.35	0.05420634251634417
379	0.0	0.05	0.45	0.2	0.3	0.05281997958993117
380	0.0	0.05	0.45	0.25	0.25	0.05197003328323998
381	0.0	0.05	0.45	0.3	0.2	0.05139735430257137
382	0.0	0.05	0.45	0.35	0.15	0.05085150354257351
383	0.0	0.05	0.45	0.4	0.1	0.05018175534722598
384	0.0	0.05	0.45	0.45	0.05	0.049400450650546116
385	0.0	0.05	0.45	0.5	0.0	0.0486968564663633
386	0.0	0.05	0.5	0.0	0.45	0.07039124790085838
387	0.0	0.05	0.5	0.05	0.4	0.06699937590126334
388	0.0	0.05	0.5	0.1	0.35	0.06419611744518139
389	0.0	0.05	0.5	0.15	0.3	0.062061662994439847
390	0.0	0.05	0.5	0.2	0.25	0.060547726767448226
391	0.0	0.05	0.5	0.25	0.2	0.05950024725181081
392	0.0	0.05	0.5	0.3	0.15	0.05871827454162397
393	0.0	0.05	0.5	0.35	0.1	0.058030663242363285
394	0.0	0.05	0.5	0.4	0.05	0.05736502710597598
395	0.0	0.05	0.5	0.45	0.0	0.056785403692199865
396	0.0	0.05	0.55	0.0	0.4	0.080428856433057
397	0.0	0.05	0.55	0.05	0.35	0.07712222716252579
398	0.0	0.05	0.55	0.1	0.3	0.0741953354150168
399	0.0	0.05	0.55	0.15	0.25	0.07174199003217509
400	0.0	0.05	0.55	0.2	0.2	0.06976388255227475
401	0.0	0.05	0.55	0.25	0.15	0.06819067044961541
402	0.0	0.05	0.55	0.3	0.1	0.06692484504767765
403	0.0	0.05	0.55	0.35	0.05	0.06589568485681022
404	0.0	0.05	0.55	0.4	0.0	0.06510288528368227
405	0.0	0.05	0.6	0.0	0.35	0.09254014904208321
406	0.0	0.05	0.6	0.05	0.3	0.08904553130199944
407	0.0	0.05	0.6	0.1	0.25	0.08563256013336717
408	0.0	0.05	0.6	0.15	0.2	0.08246621670683649
409	0.0	0.05	0.6	0.2	0.15	0.07965637615624793
410	0.0	0.05	0.6	0.25	0.1	0.07726050818573371
411	0.0	0.05	0.6	0.3	0.05	0.07530422244598627
412	0.0	0.05	0.6	0.35	0.0	0.07380972849582741
413	0.0	0.05	0.65	0.0	0.3	0.10596866705434793
414	0.0	0.05	0.65	0.05	0.25	0.10188428942053379
415	0.0	0.05	0.65	0.1	0.2	0.09757541501042113
416	0.0	0.05	0.65	0.15	0.15	0.09333383502307213
417	0.0	0.05	0.65	0.2	0.1	0.08941732536405894
418	0.0	0.05	0.65	0.25	0.05	0.08602608509431102
419	0.0	0.05	0.65	0.3	0.0	0.08329726284503908
420	0.0	0.05	0.7	0.0	0.25	0.11966026028939562
421	0.0	0.05	0.7	0.05	0.2	0.11459021027122146
422	0.0	0.05	0.7	0.1	0.15	0.10906162768061918
423	0.0	0.05	0.7	0.15	0.1	0.10352664767684117
424	0.0	0.05	0.7	0.2	0.05	0.09839888600603389
425	0.0	0.05	0.7	0.25	0.0	0.09400327790666323
426	0.0	0.05	0.75	0.0	0.2	0.1324993637913179
427	0.0	0.05	0.75	0.05	0.15	0.1261731288535392
428	0.0	0.05	0.75	0.1	0.1	0.11928066762590682
429	0.0	0.05	0.75	0.15	0.05	0.11243494275703407
430	0.0	0.05	0.75	0.2	0.0	0.1061800017003517
431	0.0	0.05	0.8	0.0	0.15	0.14351470519624043
432	0.0	0.05	0.8	0.05	0.1	0.13585912283594745
433	0.0	0.05	0.8	0.1	0.05	0.12767211449801918
434	0.0	0.05	0.8	0.15	0.0	0.11969540550762972
435	0.0	0.05	0.85	0.0	0.1	0.1520121556421443
436	0.0	0.05	0.85	0.05	0.05	0.1431643735504583
437	0.0	0.05	0.85	0.1	0.0	0.13394253435117504
438	0.0	0.05	0.9	0.0	0.05	0.15762602291825162
439	0.0	0.05	0.9	0.05	0.0	0.14789617315230746
440	0.0	0.05	0.95	0.0	0.0	0.16030524823114614
441	0.0	0.1	0.0	0.0	0.9	0.008825247206845327
442	0.0	0.1	0.0	0.05	0.85	0.010910916093508763
443	0.0	0.1	0.0	0.1	0.8	0.0157005347149093
444	0.0	0.1	0.0	0.15	0.75	0.022473322338533608
445	0.0	0.1	0.0	0.2	0.7	0.030361638883352915
