	Ag	Ir	Pd	Pt	Ru	Activity
3087	0.05	0.45	0.4	0.1	0.0	0.032849965217728316
3088	0.05	0.45	0.45	0.0	0.05	0.03371263353542537
3089	0.05	0.45	0.45	0.05	0.0	0.03615568331931893
3090	0.05	0.45	0.5	0.0	0.0	0.040295476037281903
3091	0.05	0.5	0.0	0.0	0.45	1.0431846229220663e-05
3092	0.05	0.5	0.0	0.05	0.4	0.005965508060451557
3093	0.05	0.5	0.0	0.1	0.35	0.010277160800712918
3094	0.05	0.5	0.0	0.15	0.3	0.015835520392383985
3095	0.05	0.5	0.0	0.2	0.25	0.019970790458003693
3096	0.05	0.5	0.0	0.25	0.2	0.026644567499217404
3097	0.05	0.5	0.0	0.3	0.15	0.035073126629732075
3098	0.05	0.5	0.0	0.35	0.1	0.044373114766520845
3099	0.05	0.5	0.0	0.4	0.05	0.053413967970551646
3100	0.05	0.5	0.0	0.45	0.0	0.06569322533007484
3101	0.05	0.5	0.05	0.0	0.4	0.0033661136967748717
3102	0.05	0.5	0.05	0.05	0.35	0.008030706230869317
3103	0.05	0.5	0.05	0.1	0.3	0.01351309941540724
3104	0.05	0.5	0.05	0.15	0.25	0.01624448247875046
3105	0.05	0.5	0.05	0.2	0.2	0.022970360490350585
3106	0.05	0.5	0.05	0.25	0.15	0.029228533851228495
3107	0.05	0.5	0.05	0.3	0.1	0.035659878012941876
3108	0.05	0.5	0.05	0.35	0.05	0.04421662610844905
3109	0.05	0.5	0.05	0.4	0.0	0.05427757463462093
3110	0.05	0.5	0.1	0.0	0.35	0.005528799944233675
3111	0.05	0.5	0.1	0.05	0.3	0.010054969275701724
3112	0.05	0.5	0.1	0.1	0.25	0.013476574356123
3113	0.05	0.5	0.1	0.15	0.2	0.01790057244697789
3114	0.05	0.5	0.1	0.2	0.15	0.023747574756141136
3115	0.05	0.5	0.1	0.25	0.1	0.02815220019196938
3116	0.05	0.5	0.1	0.3	0.05	0.03582552401911298
3117	0.05	0.5	0.1	0.35	0.0	0.043977278229067225
3118	0.05	0.5	0.15	0.0	0.3	0.00714813850856483
3119	0.05	0.5	0.15	0.05	0.25	0.009916001198894152
3120	0.05	0.5	0.15	0.1	0.2	0.013950769042769486
3121	0.05	0.5	0.15	0.15	0.15	0.01942318700222117
3122	0.05	0.5	0.15	0.2	0.1	0.02388297450284893
3123	0.05	0.5	0.15	0.25	0.05	0.029714820461411395
3124	0.05	0.5	0.15	0.3	0.0	0.03665768607402787
3125	0.05	0.5	0.2	0.0	0.25	0.00801401545818273
3126	0.05	0.5	0.2	0.05	0.2	0.011268177810231143
3127	0.05	0.5	0.2	0.1	0.15	0.017261002798777243
3128	0.05	0.5	0.2	0.15	0.1	0.020731124437290947
3129	0.05	0.5	0.2	0.2	0.05	0.026914115550171373
3130	0.05	0.5	0.2	0.25	0.0	0.03191709936396468
3131	0.05	0.5	0.25	0.0	0.2	0.010779641145993862
3132	0.05	0.5	0.25	0.05	0.15	0.016252675509400703
3133	0.05	0.5	0.25	0.1	0.1	0.019803038163520185
3134	0.05	0.5	0.25	0.15	0.05	0.025603879214494474
3135	0.05	0.5	0.25	0.2	0.0	0.02880822077652339
3136	0.05	0.5	0.3	0.0	0.15	0.014235601608757321
3137	0.05	0.5	0.3	0.05	0.1	0.018210783155501207
3138	0.05	0.5	0.3	0.1	0.05	0.02401235474510071
3139	0.05	0.5	0.3	0.15	0.0	0.027622597744592498
3140	0.05	0.5	0.35	0.0	0.1	0.01816638059700209
3141	0.05	0.5	0.35	0.05	0.05	0.023877859126533413
3142	0.05	0.5	0.35	0.1	0.0	0.027544085915909348
3143	0.05	0.5	0.4	0.0	0.05	0.02515713021640022
3144	0.05	0.5	0.4	0.05	0.0	0.02926485384639775
3145	0.05	0.5	0.45	0.0	0.0	0.031142222001804897
3146	0.05	0.55	0.0	0.0	0.4	1.1291426238539026e-06
3147	0.05	0.55	0.0	0.05	0.35	0.0060075686654754365
3148	0.05	0.55	0.0	0.1	0.3	0.012096066533120875
3149	0.05	0.55	0.0	0.15	0.25	0.015475119164788633
3150	0.05	0.55	0.0	0.2	0.2	0.021594613966828928
3151	0.05	0.55	0.0	0.25	0.15	0.029844965563189964
3152	0.05	0.55	0.0	0.3	0.1	0.038297734329636256
3153	0.05	0.55	0.0	0.35	0.05	0.04620936010616255
3154	0.05	0.55	0.0	0.4	0.0	0.05785089024223518
3155	0.05	0.55	0.05	0.0	0.35	0.0025056917553483975
3156	0.05	0.55	0.05	0.05	0.3	0.008703345808637072
3157	0.05	0.55	0.05	0.1	0.25	0.012448587154188064
3158	0.05	0.55	0.05	0.15	0.2	0.017668686478136908
3159	0.05	0.55	0.05	0.2	0.15	0.023470419501734563
3160	0.05	0.55	0.05	0.25	0.1	0.030386738963129736
3161	0.05	0.55	0.05	0.3	0.05	0.03808281196131235
3162	0.05	0.55	0.05	0.35	0.0	0.04784726726624292
3163	0.05	0.55	0.1	0.0	0.3	0.004182946631240424
3164	0.05	0.55	0.1	0.05	0.25	0.008275338016332363
3165	0.05	0.55	0.1	0.1	0.2	0.012766688152296597
3166	0.05	0.55	0.1	0.15	0.15	0.017387382635860323
3167	0.05	0.55	0.1	0.2	0.1	0.024886353802001677
3168	0.05	0.55	0.1	0.25	0.05	0.030368461291502193
3169	0.05	0.55	0.1	0.3	0.0	0.0394057124803392
3170	0.05	0.55	0.15	0.0	0.25	0.00518319841099972
3171	0.05	0.55	0.15	0.05	0.2	0.010147761425092912
3172	0.05	0.55	0.15	0.1	0.15	0.01523667587572814
3173	0.05	0.55	0.15	0.15	0.1	0.02018805614529678
3174	0.05	0.55	0.15	0.2	0.05	0.02648324195571769
3175	0.05	0.55	0.15	0.25	0.0	0.03402249372553025
3176	0.05	0.55	0.2	0.0	0.2	0.006723938136191661
3177	0.05	0.55	0.2	0.05	0.15	0.012220710395351527
3178	0.05	0.55	0.2	0.1	0.1	0.017682540294085856
3179	0.05	0.55	0.2	0.15	0.05	0.02377388139784288
3180	0.05	0.55	0.2	0.2	0.0	0.029075847499777836
3181	0.05	0.55	0.25	0.0	0.15	0.009035121080239393
3182	0.05	0.55	0.25	0.05	0.1	0.01446150508405925
3183	0.05	0.55	0.25	0.1	0.05	0.021164903395997595
3184	0.05	0.55	0.25	0.15	0.0	0.02647345867054823
3185	0.05	0.55	0.3	0.0	0.1	0.012480409142293439
3186	0.05	0.55	0.3	0.05	0.05	0.01908933932798746
3187	0.05	0.55	0.3	0.1	0.0	0.023598133848367158
3188	0.05	0.55	0.35	0.0	0.05	0.018242593568591665
3189	0.05	0.55	0.35	0.05	0.0	0.024218823563330133
3190	0.05	0.55	0.4	0.0	0.0	0.02373582919187176
3191	0.05	0.6	0.0	0.0	0.35	2.077905418241905e-06
3192	0.05	0.6	0.0	0.05	0.3	0.006965746074621242
3193	0.05	0.6	0.0	0.1	0.25	0.011395425969281163
3194	0.05	0.6	0.0	0.15	0.2	0.017797444404642652
3195	0.05	0.6	0.0	0.2	0.15	0.023566014179678307
3196	0.05	0.6	0.0	0.25	0.1	0.03213188791863507
3197	0.05	0.6	0.0	0.3	0.05	0.038208032976990464
3198	0.05	0.6	0.0	0.35	0.0	0.04964887114657248
3199	0.05	0.6	0.05	0.0	0.3	0.0014779047043205053
3200	0.05	0.6	0.05	0.05	0.25	0.00621876410737767
3201	0.05	0.6	0.05	0.1	0.2	0.012009029391255017
3202	0.05	0.6	0.05	0.15	0.15	0.018602391702046386
3203	0.05	0.6	0.05	0.2	0.1	0.0243738291208299
3204	0.05	0.6	0.05	0.25	0.05	0.03187135398513013
3205	0.05	0.6	0.05	0.3	0.0	0.04151978333866813
3206	0.05	0.6	0.1	0.0	0.25	0.0020670281598282447
3207	0.05	0.6	0.1	0.05	0.2	0.00836011756677087
3208	0.05	0.6	0.1	0.1	0.15	0.01413952876221348
3209	0.05	0.6	0.1	0.15	0.1	0.018954955092382274
3210	0.05	0.6	0.1	0.2	0.05	0.02698458193067898
3211	0.05	0.6	0.1	0.25	0.0	0.03404858304508685
3212	0.05	0.6	0.15	0.0	0.2	0.0037389337507697223
3213	0.05	0.6	0.15	0.05	0.15	0.009498885546174238
3214	0.05	0.6	0.15	0.1	0.1	0.014289274013424733
3215	0.05	0.6	0.15	0.15	0.05	0.022419014608162702
3216	0.05	0.6	0.15	0.2	0.0	0.027773238313414172
3217	0.05	0.6	0.2	0.0	0.15	0.005322086462365741
3218	0.05	0.6	0.2	0.05	0.1	0.011827239676583537
3219	0.05	0.6	0.2	0.1	0.05	0.019006640279845957
3220	0.05	0.6	0.2	0.15	0.0	0.02401449926945404
3221	0.05	0.6	0.25	0.0	0.1	0.007099821065111968
3222	0.05	0.6	0.25	0.05	0.05	0.014245977176468175
3223	0.05	0.6	0.25	0.1	0.0	0.019475020981610785
3224	0.05	0.6	0.3	0.0	0.05	0.011081308904554724
3225	0.05	0.6	0.3	0.05	0.0	0.0178945867828125
3226	0.05	0.6	0.35	0.0	0.0	0.014596961453760668
3227	0.05	0.65	0.0	0.0	0.3	2.8875624085153307e-06
3228	0.05	0.65	0.0	0.05	0.25	0.006571641603847182
3229	0.05	0.65	0.0	0.1	0.2	0.012339655639087552
3230	0.05	0.65	0.0	0.15	0.15	0.019708104183648507
3231	0.05	0.65	0.0	0.2	0.1	0.025164199858643533
3232	0.05	0.65	0.0	0.25	0.05	0.0302922552452351
3233	0.05	0.65	0.0	0.3	0.0	0.04018348420160732
3234	0.05	0.65	0.05	0.0	0.25	0.0007866586162699725
3235	0.05	0.65	0.05	0.05	0.2	0.0075535797569817684
3236	0.05	0.65	0.05	0.1	0.15	0.01408059951708597
3237	0.05	0.65	0.05	0.15	0.1	0.018995672862871363
3238	0.05	0.65	0.05	0.2	0.05	0.026056766540651057
3239	0.05	0.65	0.05	0.25	0.0	0.0333135793961034
3240	0.05	0.65	0.1	0.0	0.2	0.0020952824370781683
3241	0.05	0.65	0.1	0.05	0.15	0.00859352039467336
3242	0.05	0.65	0.1	0.1	0.1	0.01458726269900883
3243	0.05	0.65	0.1	0.15	0.05	0.020819141368973827
3244	0.05	0.65	0.1	0.2	0.0	0.02781217915938409
3245	0.05	0.65	0.15	0.0	0.15	0.0030200721649915143
3246	0.05	0.65	0.15	0.05	0.1	0.009365607585781184
3247	0.05	0.65	0.15	0.1	0.05	0.016497213177720717
3248	0.05	0.65	0.15	0.15	0.0	0.023126140274365544
3249	0.05	0.65	0.2	0.0	0.1	0.004080626580767803
3250	0.05	0.65	0.2	0.05	0.05	0.011487022330097922
3251	0.05	0.65	0.2	0.1	0.0	0.01686409236240303
3252	0.05	0.65	0.25	0.0	0.05	0.006899100056245953
3253	0.05	0.65	0.25	0.05	0.0	0.01442750065056702
3254	0.05	0.65	0.3	0.0	0.0	0.010011036862454315
3255	0.05	0.7	0.0	0.0	0.25	7.430996535309989e-06
3256	0.05	0.7	0.0	0.05	0.2	0.006771096664809521
3257	0.05	0.7	0.0	0.1	0.15	0.013932968300854784
3258	0.05	0.7	0.0	0.15	0.1	0.0183098702783917
3259	0.05	0.7	0.0	0.2	0.05	0.02457480975636785
3260	0.05	0.7	0.0	0.25	0.0	0.03174615387742909
3261	0.05	0.7	0.05	0.0	0.2	0.0007686181966700082
3262	0.05	0.7	0.05	0.05	0.15	0.007432876628295016
3263	0.05	0.7	0.05	0.1	0.1	0.012943694871959083
3264	0.05	0.7	0.05	0.15	0.05	0.01903306330383393
3265	0.05	0.7	0.05	0.2	0.0	0.02798685146575878
3266	0.05	0.7	0.1	0.0	0.15	0.0013672337805920027
3267	0.05	0.7	0.1	0.05	0.1	0.007392987484044729
3268	0.05	0.7	0.1	0.1	0.05	0.013842851673140292
3269	0.05	0.7	0.1	0.15	0.0	0.022407080194411844
3270	0.05	0.7	0.15	0.0	0.1	0.0017883847680484463
3271	0.05	0.7	0.15	0.05	0.05	0.008327691047354905
3272	0.05	0.7	0.15	0.1	0.0	0.01622609548301889
3273	0.05	0.7	0.2	0.0	0.05	0.0038273463375528096
3274	0.05	0.7	0.2	0.05	0.0	0.012055991063686367
3275	0.05	0.7	0.25	0.0	0.0	0.005796803013505954
3276	0.05	0.75	0.0	0.0	0.2	4.465064224036527e-06
3277	0.05	0.75	0.0	0.05	0.15	0.005622691617857638
3278	0.05	0.75	0.0	0.1	0.1	0.011455117292091331
3279	0.05	0.75	0.0	0.15	0.05	0.017536213584980673
3280	0.05	0.75	0.0	0.2	0.0	0.023990854409050636
3281	0.05	0.75	0.05	0.0	0.15	0.00022246318873080074
3282	0.05	0.75	0.05	0.05	0.1	0.005782537838465887
3283	0.05	0.75	0.05	0.1	0.05	0.010848418959427363
3284	0.05	0.75	0.05	0.15	0.0	0.019540025622743085
3285	0.05	0.75	0.1	0.0	0.1	0.0008302558306202242
3286	0.05	0.75	0.1	0.05	0.05	0.006645078604321572
3287	0.05	0.75	0.1	0.1	0.0	0.015517386534137104
3288	0.05	0.75	0.15	0.0	0.05	0.0018941158172640536
3289	0.05	0.75	0.15	0.05	0.0	0.009983603084845
3290	0.05	0.75	0.2	0.0	0.0	0.0029163036345800017
3291	0.05	0.8	0.0	0.0	0.15	4.4888800931283035e-06
3292	0.05	0.8	0.0	0.05	0.1	0.0056182203997113605
3293	0.05	0.8	0.0	0.1	0.05	0.012694995547121585
3294	0.05	0.8	0.0	0.15	0.0	0.0164316629431853
3295	0.05	0.8	0.05	0.0	0.1	0.0001650833419141096
3296	0.05	0.8	0.05	0.05	0.05	0.00723181694296804
3297	0.05	0.8	0.05	0.1	0.0	0.01262304833383817
3298	0.05	0.8	0.1	0.0	0.05	0.0005115889090890933
3299	0.05	0.8	0.1	0.05	0.0	0.007525223968931391
3300	0.05	0.8	0.15	0.0	0.0	0.0013094523184331431
3301	0.05	0.85	0.0	0.0	0.1	1.1752856271205475e-06
3302	0.05	0.85	0.0	0.05	0.05	0.004372840397293919
3303	0.05	0.85	0.0	0.1	0.0	0.009842485939824074
3304	0.05	0.85	0.05	0.0	0.05	0.00017229117298524056
3305	0.05	0.85	0.05	0.05	0.0	0.005931781741234398
3306	0.05	0.85	0.1	0.0	0.0	0.0003427064271247673
3307	0.05	0.9	0.0	0.0	0.05	4.250194654961552e-06
3308	0.05	0.9	0.0	0.05	0.0	0.004829889866401344
3309	0.05	0.9	0.05	0.0	0.0	5.9715037614334634e-05
3310	0.05	0.95	0.0	0.0	0.0	1.2776551055847945e-06
3311	0.1	0.0	0.0	0.0	0.9	2.622004749534124e-07
3312	0.1	0.0	0.0	0.05	0.85	0.006126558301063456
3313	0.1	0.0	0.0	0.1	0.8	0.010074260724186022
3314	0.1	0.0	0.0	0.15	0.75	0.01362399232256026
3315	0.1	0.0	0.0	0.2	0.7	0.015762902633288795
3316	0.1	0.0	0.0	0.25	0.65	0.019056511397457343
3317	0.1	0.0	0.0	0.3	0.6	0.022474236957289527
3318	0.1	0.0	0.0	0.35	0.55	0.02307769152352932
3319	0.1	0.0	0.0	0.4	0.5	0.026719328177738668
3320	0.1	0.0	0.0	0.45	0.45	0.029157446557787303
3321	0.1	0.0	0.0	0.5	0.4	0.03239724609611652
3322	0.1	0.0	0.0	0.55	0.35	0.03377244563103156
3323	0.1	0.0	0.0	0.6	0.3	0.03531120137858298
3324	0.1	0.0	0.0	0.65	0.25	0.03527940556512889
3325	0.1	0.0	0.0	0.7	0.2	0.03390618988572888
3326	0.1	0.0	0.0	0.75	0.15	0.030839539726142586
3327	0.1	0.0	0.0	0.8	0.1	0.026126237638760125
3328	0.1	0.0	0.0	0.85	0.05	0.01955755953356773
3329	0.1	0.0	0.0	0.9	0.0	0.013197841162570473
3330	0.1	0.0	0.05	0.0	0.85	0.015777365116148325
3331	0.1	0.0	0.05	0.05	0.8	0.017480444056844326
3332	0.1	0.0	0.05	0.1	0.75	0.01819822563093555
3333	0.1	0.0	0.05	0.15	0.7	0.01857465429461955
3334	0.1	0.0	0.05	0.2	0.65	0.020998576944494377
3335	0.1	0.0	0.05	0.25	0.6	0.022195007543052443
3336	0.1	0.0	0.05	0.3	0.55	0.023189102919308563
3337	0.1	0.0	0.05	0.35	0.5	0.02548051706011707
3338	0.1	0.0	0.05	0.4	0.45	0.02741166267067713
3339	0.1	0.0	0.05	0.45	0.4	0.030105174689257958
3340	0.1	0.0	0.05	0.5	0.35	0.032617630775020084
3341	0.1	0.0	0.05	0.55	0.3	0.03265332439430182
3342	0.1	0.0	0.05	0.6	0.25	0.03247722052081765
3343	0.1	0.0	0.05	0.65	0.2	0.031149814660205055
3344	0.1	0.0	0.05	0.7	0.15	0.027664279984055486
3345	0.1	0.0	0.05	0.75	0.1	0.023708264563329664
3346	0.1	0.0	0.05	0.8	0.05	0.017697486851892215
3347	0.1	0.0	0.05	0.85	0.0	0.011054788694800206
3348	0.1	0.0	0.1	0.0	0.8	0.028443553774754653
3349	0.1	0.0	0.1	0.05	0.75	0.026030910455808076
3350	0.1	0.0	0.1	0.1	0.7	0.025222605933382772
3351	0.1	0.0	0.1	0.15	0.65	0.025676606771431968
3352	0.1	0.0	0.1	0.2	0.6	0.024815681122392994
3353	0.1	0.0	0.1	0.25	0.55	0.024090321574088414
3354	0.1	0.0	0.1	0.3	0.5	0.025472787074800614
3355	0.1	0.0	0.1	0.35	0.45	0.027702703125237964
3356	0.1	0.0	0.1	0.4	0.4	0.028443778862029347
3357	0.1	0.0	0.1	0.45	0.35	0.030252255319150333
3358	0.1	0.0	0.1	0.5	0.3	0.03170695752429217
3359	0.1	0.0	0.1	0.55	0.25	0.031080458933561542
3360	0.1	0.0	0.1	0.6	0.2	0.02986288528832404
3361	0.1	0.0	0.1	0.65	0.15	0.02720779628354806
3362	0.1	0.0	0.1	0.7	0.1	0.02241876808401083
3363	0.1	0.0	0.1	0.75	0.05	0.018801768662344558
3364	0.1	0.0	0.1	0.8	0.0	0.012925926370825994
3365	0.1	0.0	0.15	0.0	0.75	0.03511799732935587
3366	0.1	0.0	0.15	0.05	0.7	0.030978496765254028
3367	0.1	0.0	0.15	0.1	0.65	0.031214664593385767
3368	0.1	0.0	0.15	0.15	0.6	0.029240228914834864
3369	0.1	0.0	0.15	0.2	0.55	0.026629768382641465
3370	0.1	0.0	0.15	0.25	0.5	0.027460490669374924
3371	0.1	0.0	0.15	0.3	0.45	0.029222235367370144
3372	0.1	0.0	0.15	0.35	0.4	0.029961119530764004
3373	0.1	0.0	0.15	0.4	0.35	0.03241604764118282
3374	0.1	0.0	0.15	0.45	0.3	0.03318302253748787
3375	0.1	0.0	0.15	0.5	0.25	0.032170910326058025
3376	0.1	0.0	0.15	0.55	0.2	0.030435191602978317
3377	0.1	0.0	0.15	0.6	0.15	0.028754876838987725
3378	0.1	0.0	0.15	0.65	0.1	0.025071062984293787
3379	0.1	0.0	0.15	0.7	0.05	0.020637127746207688
3380	0.1	0.0	0.15	0.75	0.0	0.015783952690405115
3381	0.1	0.0	0.2	0.0	0.7	0.0404530728204287
3382	0.1	0.0	0.2	0.05	0.65	0.03856317470898759
3383	0.1	0.0	0.2	0.1	0.6	0.03634630468922548
3384	0.1	0.0	0.2	0.15	0.55	0.03401572864912157
3385	0.1	0.0	0.2	0.2	0.5	0.03241814838130095
3386	0.1	0.0	0.2	0.25	0.45	0.03227592642274938
3387	0.1	0.0	0.2	0.3	0.4	0.03277235667119616
3388	0.1	0.0	0.2	0.35	0.35	0.034093046212837555
3389	0.1	0.0	0.2	0.4	0.3	0.03467582952639935
3390	0.1	0.0	0.2	0.45	0.25	0.033532496892970734
3391	0.1	0.0	0.2	0.5	0.2	0.032607785061699326
3392	0.1	0.0	0.2	0.55	0.15	0.029778628824339716
3393	0.1	0.0	0.2	0.6	0.1	0.02658770110311985
3394	0.1	0.0	0.2	0.65	0.05	0.02319679018417861
3395	0.1	0.0	0.2	0.7	0.0	0.01943120392296229
3396	0.1	0.0	0.25	0.0	0.65	0.048376596312562414
3397	0.1	0.0	0.25	0.05	0.6	0.04475054685840264
3398	0.1	0.0	0.25	0.1	0.55	0.040868615804039284
3399	0.1	0.0	0.25	0.15	0.5	0.03926649715472203
3400	0.1	0.0	0.25	0.2	0.45	0.037673308792909754
3401	0.1	0.0	0.25	0.25	0.4	0.03720966775261182
3402	0.1	0.0	0.25	0.3	0.35	0.03869257621577571
3403	0.1	0.0	0.25	0.35	0.3	0.038698778271011425
3404	0.1	0.0	0.25	0.4	0.25	0.03892836152480806
3405	0.1	0.0	0.25	0.45	0.2	0.03715608801405921
3406	0.1	0.0	0.25	0.5	0.15	0.03486567931528006
3407	0.1	0.0	0.25	0.55	0.1	0.0312588203796688
3408	0.1	0.0	0.25	0.6	0.05	0.028994672946532202
3409	0.1	0.0	0.25	0.65	0.0	0.024997763239949122
3410	0.1	0.0	0.3	0.0	0.6	0.05665823914818634
3411	0.1	0.0	0.3	0.05	0.55	0.05243188422772795
3412	0.1	0.0	0.3	0.1	0.5	0.04938949038798683
3413	0.1	0.0	0.3	0.15	0.45	0.04733558009943169
3414	0.1	0.0	0.3	0.2	0.4	0.04566189079130265
3415	0.1	0.0	0.3	0.25	0.35	0.04763804822085438
3416	0.1	0.0	0.3	0.3	0.3	0.04668118747411998
3417	0.1	0.0	0.3	0.35	0.25	0.04718123549090099
3418	0.1	0.0	0.3	0.4	0.2	0.04593932680808905
3419	0.1	0.0	0.3	0.45	0.15	0.04313829454337022
3420	0.1	0.0	0.3	0.5	0.1	0.039408699514887194
3421	0.1	0.0	0.3	0.55	0.05	0.03712291504823836
3422	0.1	0.0	0.3	0.6	0.0	0.034016917853455814
3423	0.1	0.0	0.35	0.0	0.55	0.06410976817892705
3424	0.1	0.0	0.35	0.05	0.5	0.059187407289560325
3425	0.1	0.0	0.35	0.1	0.45	0.05617138690315322
3426	0.1	0.0	0.35	0.15	0.4	0.053720036759051924
3427	0.1	0.0	0.35	0.2	0.35	0.054156507852449
3428	0.1	0.0	0.35	0.25	0.3	0.05403749303137295
3429	0.1	0.0	0.35	0.3	0.25	0.05443247867510012
3430	0.1	0.0	0.35	0.35	0.2	0.05263772012428786
3431	0.1	0.0	0.35	0.4	0.15	0.05007717328968021
3432	0.1	0.0	0.35	0.45	0.1	0.04717200049841286
3433	0.1	0.0	0.35	0.5	0.05	0.045779596936298676
3434	0.1	0.0	0.35	0.55	0.0	0.042968152219130126
3435	0.1	0.0	0.4	0.0	0.5	0.07244456054428254
3436	0.1	0.0	0.4	0.05	0.45	0.06811766236933689
3437	0.1	0.0	0.4	0.1	0.4	0.0641144841491321
3438	0.1	0.0	0.4	0.15	0.35	0.06490851744755528
3439	0.1	0.0	0.4	0.2	0.3	0.06439411119010935
3440	0.1	0.0	0.4	0.25	0.25	0.06444411694783057
3441	0.1	0.0	0.4	0.3	0.2	0.06271092814992363
3442	0.1	0.0	0.4	0.35	0.15	0.06097978999964809
3443	0.1	0.0	0.4	0.4	0.1	0.05751282642547544
3444	0.1	0.0	0.4	0.45	0.05	0.05592995456429738
3445	0.1	0.0	0.4	0.5	0.0	0.05331830806593291
3446	0.1	0.0	0.45	0.0	0.45	0.07897402009268495
3447	0.1	0.0	0.45	0.05	0.4	0.07560266155263726
3448	0.1	0.0	0.45	0.1	0.35	0.07445190623725519
3449	0.1	0.0	0.45	0.15	0.3	0.07337095167652147
3450	0.1	0.0	0.45	0.2	0.25	0.07412080345020534
3451	0.1	0.0	0.45	0.25	0.2	0.0731284264388004
3452	0.1	0.0	0.45	0.3	0.15	0.07099752833449528
3453	0.1	0.0	0.45	0.35	0.1	0.06745237028729714
3454	0.1	0.0	0.45	0.4	0.05	0.0653499029077123
3455	0.1	0.0	0.45	0.45	0.0	0.06318759452172831
3456	0.1	0.0	0.5	0.0	0.4	0.0867786884869709
3457	0.1	0.0	0.5	0.05	0.35	0.08635575554341947
3458	0.1	0.0	0.5	0.1	0.3	0.0860393125461459
3459	0.1	0.0	0.5	0.15	0.25	0.08468464091246354
3460	0.1	0.0	0.5	0.2	0.2	0.0827923483051841
3461	0.1	0.0	0.5	0.25	0.15	0.08080339559329466
3462	0.1	0.0	0.5	0.3	0.1	0.07690892092157274
3463	0.1	0.0	0.5	0.35	0.05	0.0742487512961361
3464	0.1	0.0	0.5	0.4	0.0	0.07008478725794769
3465	0.1	0.0	0.55	0.0	0.35	0.10195873656298259
3466	0.1	0.0	0.55	0.05	0.3	0.10056016232662801
3467	0.1	0.0	0.55	0.1	0.25	0.09768439550037847
3468	0.1	0.0	0.55	0.15	0.2	0.09552055939178422
3469	0.1	0.0	0.55	0.2	0.15	0.09470980116552857
3470	0.1	0.0	0.55	0.25	0.1	0.08921653792833563
3471	0.1	0.0	0.55	0.3	0.05	0.08702963942775356
3472	0.1	0.0	0.55	0.35	0.0	0.08086481107077856
3473	0.1	0.0	0.6	0.0	0.3	0.11796373975117598
3474	0.1	0.0	0.6	0.05	0.25	0.11395199769016641
3475	0.1	0.0	0.6	0.1	0.2	0.1081008696862337
3476	0.1	0.0	0.6	0.15	0.15	0.10600837184521307
3477	0.1	0.0	0.6	0.2	0.1	0.099472984755792
3478	0.1	0.0	0.6	0.25	0.05	0.09738946652811453
3479	0.1	0.0	0.6	0.3	0.0	0.08906521213178899
3480	0.1	0.0	0.65	0.0	0.25	0.13041175586803957
3481	0.1	0.0	0.65	0.05	0.2	0.12332503381769178
3482	0.1	0.0	0.65	0.1	0.15	0.11857351623506106
3483	0.1	0.0	0.65	0.15	0.1	0.11253441933414919
3484	0.1	0.0	0.65	0.2	0.05	0.1065948576458658
3485	0.1	0.0	0.65	0.25	0.0	0.09765402075147286
3486	0.1	0.0	0.7	0.0	0.2	0.1426211884045146
3487	0.1	0.0	0.7	0.05	0.15	0.13433641270258004
3488	0.1	0.0	0.7	0.1	0.1	0.1280067963961271
3489	0.1	0.0	0.7	0.15	0.05	0.12106499357344067
3490	0.1	0.0	0.7	0.2	0.0	0.1094550889801178
3491	0.1	0.0	0.75	0.0	0.15	0.15462504370530225
3492	0.1	0.0	0.75	0.05	0.1	0.14443250644798125
3493	0.1	0.0	0.75	0.1	0.05	0.13674078848837065
3494	0.1	0.0	0.75	0.15	0.0	0.12036605104409595
3495	0.1	0.0	0.8	0.0	0.1	0.1631819450644703
3496	0.1	0.0	0.8	0.05	0.05	0.15038469631766552
3497	0.1	0.0	0.8	0.1	0.0	0.13507992952456688
3498	0.1	0.0	0.85	0.0	0.05	0.16838508560509616
3499	0.1	0.0	0.85	0.05	0.0	0.15109391522299354
3500	0.1	0.0	0.9	0.0	0.0	0.16730686315509555
3501	0.1	0.05	0.0	0.0	0.85	2.9688109444659536e-07
3502	0.1	0.05	0.0	0.05	0.8	0.00649660848877038
3503	0.1	0.05	0.0	0.1	0.75	0.010644055963894615
3504	0.1	0.05	0.0	0.15	0.7	0.012852087664257883
3505	0.1	0.05	0.0	0.2	0.65	0.01640041338182039
3506	0.1	0.05	0.0	0.25	0.6	0.01930782229593412
3507	0.1	0.05	0.0	0.3	0.55	0.02232214405716056
3508	0.1	0.05	0.0	0.35	0.5	0.024991424601181526
3509	0.1	0.05	0.0	0.4	0.45	0.027324502869821937
3510	0.1	0.05	0.0	0.45	0.4	0.029750065727022025
3511	0.1	0.05	0.0	0.5	0.35	0.0333111875633907
3512	0.1	0.05	0.0	0.55	0.3	0.03582624171046263
3513	0.1	0.05	0.0	0.6	0.25	0.03664026687439925
3514	0.1	0.05	0.0	0.65	0.2	0.03727389671577544
3515	0.1	0.05	0.0	0.7	0.15	0.035737840237727754
3516	0.1	0.05	0.0	0.75	0.1	0.03236609893991473
3517	0.1	0.05	0.0	0.8	0.05	0.026204910767894
3518	0.1	0.05	0.0	0.85	0.0	0.02061314960009684
3519	0.1	0.05	0.05	0.0	0.8	0.014754704736959065
3520	0.1	0.05	0.05	0.05	0.75	0.01566523198704494
3521	0.1	0.05	0.05	0.1	0.7	0.017703005351602796
