	Ir	Pd	Pt	Rh	Ru	Activity
2518	0.05	0.2	0.05	0.35	0.35	0.06630381544393474
2519	0.05	0.2	0.05	0.4	0.3	0.06515268799642035
2520	0.05	0.2	0.05	0.45	0.25	0.059735638793404176
2521	0.05	0.2	0.05	0.5	0.2	0.05342344326203737
2522	0.05	0.2	0.05	0.55	0.15	0.04151029496503624
2523	0.05	0.2	0.05	0.6	0.1	0.03284682263680001
2524	0.05	0.2	0.05	0.65	0.05	0.020693792943073587
2525	0.05	0.2	0.05	0.7	0.0	0.012646943420342813
2526	0.05	0.2	0.1	0.0	0.65	0.04809932139388877
2527	0.05	0.2	0.1	0.05	0.6	0.053008834987815306
2528	0.05	0.2	0.1	0.1	0.55	0.057171275391672986
2529	0.05	0.2	0.1	0.15	0.5	0.05958408097308132
2530	0.05	0.2	0.1	0.2	0.45	0.06325400832579867
2531	0.05	0.2	0.1	0.25	0.4	0.06845878503839485
2532	0.05	0.2	0.1	0.3	0.35	0.06874324422303099
2533	0.05	0.2	0.1	0.35	0.3	0.0698479812935268
2534	0.05	0.2	0.1	0.4	0.25	0.06293890808252203
2535	0.05	0.2	0.1	0.45	0.2	0.0573340221334945
2536	0.05	0.2	0.1	0.5	0.15	0.04661091073239706
2537	0.05	0.2	0.1	0.55	0.1	0.03796039694921914
2538	0.05	0.2	0.1	0.6	0.05	0.025457042269446666
2539	0.05	0.2	0.1	0.65	0.0	0.01608944954853123
2540	0.05	0.2	0.15	0.0	0.6	0.05259788526830612
2541	0.05	0.2	0.15	0.05	0.55	0.05765106426466135
2542	0.05	0.2	0.15	0.1	0.5	0.06114525793543531
2543	0.05	0.2	0.15	0.15	0.45	0.06536133735090811
2544	0.05	0.2	0.15	0.2	0.4	0.06970511479710283
2545	0.05	0.2	0.15	0.25	0.35	0.06964448145881441
2546	0.05	0.2	0.15	0.3	0.3	0.07058357299353744
2547	0.05	0.2	0.15	0.35	0.25	0.06576611216638335
2548	0.05	0.2	0.15	0.4	0.2	0.061496756008530294
2549	0.05	0.2	0.15	0.45	0.15	0.05135105846084451
2550	0.05	0.2	0.15	0.5	0.1	0.04349289278359703
2551	0.05	0.2	0.15	0.55	0.05	0.030547988099311002
2552	0.05	0.2	0.15	0.6	0.0	0.020404583910116344
2553	0.05	0.2	0.2	0.0	0.55	0.05850627560659823
2554	0.05	0.2	0.2	0.05	0.5	0.062238761674790546
2555	0.05	0.2	0.2	0.1	0.45	0.06583805893780276
2556	0.05	0.2	0.2	0.15	0.4	0.06932024050117572
2557	0.05	0.2	0.2	0.2	0.35	0.07090557583817653
2558	0.05	0.2	0.2	0.25	0.3	0.0711013873143068
2559	0.05	0.2	0.2	0.3	0.25	0.06756409526400561
2560	0.05	0.2	0.2	0.35	0.2	0.06366668426206946
2561	0.05	0.2	0.2	0.4	0.15	0.05421932273324717
2562	0.05	0.2	0.2	0.45	0.1	0.0476763333382744
2563	0.05	0.2	0.2	0.5	0.05	0.03541469642412648
2564	0.05	0.2	0.2	0.55	0.0	0.025109356732911554
2565	0.05	0.2	0.25	0.0	0.5	0.06445915777464574
2566	0.05	0.2	0.25	0.05	0.45	0.06829006424597571
2567	0.05	0.2	0.25	0.1	0.4	0.07095620240509677
2568	0.05	0.2	0.25	0.15	0.35	0.0712713319253735
2569	0.05	0.2	0.25	0.2	0.3	0.07291775277575008
2570	0.05	0.2	0.25	0.25	0.25	0.06923195121447571
2571	0.05	0.2	0.25	0.3	0.2	0.06638202431882714
2572	0.05	0.2	0.25	0.35	0.15	0.058480066508259494
2573	0.05	0.2	0.25	0.4	0.1	0.052495772023758894
2574	0.05	0.2	0.25	0.45	0.05	0.039004457806307374
2575	0.05	0.2	0.25	0.5	0.0	0.02932056803596271
2576	0.05	0.2	0.3	0.0	0.45	0.06840421101085233
2577	0.05	0.2	0.3	0.05	0.4	0.07099522995882515
2578	0.05	0.2	0.3	0.1	0.35	0.07253068934932826
2579	0.05	0.2	0.3	0.15	0.3	0.07462272974291691
2580	0.05	0.2	0.3	0.2	0.25	0.0716027460512296
2581	0.05	0.2	0.3	0.25	0.2	0.06860475477176232
2582	0.05	0.2	0.3	0.3	0.15	0.06300760800487247
2583	0.05	0.2	0.3	0.35	0.1	0.05704869398570257
2584	0.05	0.2	0.3	0.4	0.05	0.04433463719547282
2585	0.05	0.2	0.3	0.45	0.0	0.03307215853369084
2586	0.05	0.2	0.35	0.0	0.4	0.07297134254145
2587	0.05	0.2	0.35	0.05	0.35	0.0746300015219432
2588	0.05	0.2	0.35	0.1	0.3	0.07707683755707619
2589	0.05	0.2	0.35	0.15	0.25	0.07460361720994234
2590	0.05	0.2	0.35	0.2	0.2	0.07113434756534302
2591	0.05	0.2	0.35	0.25	0.15	0.06573273560357377
2592	0.05	0.2	0.35	0.3	0.1	0.05883052016142141
2593	0.05	0.2	0.35	0.35	0.05	0.04733035992675777
2594	0.05	0.2	0.35	0.4	0.0	0.03713564181676301
2595	0.05	0.2	0.4	0.0	0.35	0.0770251786918038
2596	0.05	0.2	0.4	0.05	0.3	0.07754804528301511
2597	0.05	0.2	0.4	0.1	0.25	0.07625122171757918
2598	0.05	0.2	0.4	0.15	0.2	0.07441835112219743
2599	0.05	0.2	0.4	0.2	0.15	0.06809409496470396
2600	0.05	0.2	0.4	0.25	0.1	0.06214340864160186
2601	0.05	0.2	0.4	0.3	0.05	0.051009946222296015
2602	0.05	0.2	0.4	0.35	0.0	0.041388099022538524
2603	0.05	0.2	0.45	0.0	0.3	0.07901705942605952
2604	0.05	0.2	0.45	0.05	0.25	0.07688971070726794
2605	0.05	0.2	0.45	0.1	0.2	0.0753591308435587
2606	0.05	0.2	0.45	0.15	0.15	0.07088452048797973
2607	0.05	0.2	0.45	0.2	0.1	0.06593790957667675
2608	0.05	0.2	0.45	0.25	0.05	0.05394863030007747
2609	0.05	0.2	0.45	0.3	0.0	0.04511719273432088
2610	0.05	0.2	0.5	0.0	0.25	0.07558020603454955
2611	0.05	0.2	0.5	0.05	0.2	0.07449532074111974
2612	0.05	0.2	0.5	0.1	0.15	0.07091277738666714
2613	0.05	0.2	0.5	0.15	0.1	0.06713595578266733
2614	0.05	0.2	0.5	0.2	0.05	0.05639602686461199
2615	0.05	0.2	0.5	0.25	0.0	0.04777865147023412
2616	0.05	0.2	0.55	0.0	0.2	0.07294324677860928
2617	0.05	0.2	0.55	0.05	0.15	0.0703959931712548
2618	0.05	0.2	0.55	0.1	0.1	0.06783982230348694
2619	0.05	0.2	0.55	0.15	0.05	0.057878827828763475
2620	0.05	0.2	0.55	0.2	0.0	0.05098158540478633
2621	0.05	0.2	0.6	0.0	0.15	0.06946125958885027
2622	0.05	0.2	0.6	0.05	0.1	0.06743002313747933
2623	0.05	0.2	0.6	0.1	0.05	0.0583606765074224
2624	0.05	0.2	0.6	0.15	0.0	0.051409573864608496
2625	0.05	0.2	0.65	0.0	0.1	0.06657691195864454
2626	0.05	0.2	0.65	0.05	0.05	0.0602999295963043
2627	0.05	0.2	0.65	0.1	0.0	0.05368401742271846
2628	0.05	0.2	0.7	0.0	0.05	0.05912298506437788
2629	0.05	0.2	0.7	0.05	0.0	0.05429632867821635
2630	0.05	0.2	0.75	0.0	0.0	0.05388274891690989
2631	0.05	0.25	0.0	0.0	0.7	0.06189136798027251
2632	0.05	0.25	0.0	0.05	0.65	0.06759616214789689
2633	0.05	0.25	0.0	0.1	0.6	0.07092011916403726
2634	0.05	0.25	0.0	0.15	0.55	0.0740195539345131
2635	0.05	0.25	0.0	0.2	0.5	0.07873404917047469
2636	0.05	0.25	0.0	0.25	0.45	0.08189171905249087
2637	0.05	0.25	0.0	0.3	0.4	0.08577943041581924
2638	0.05	0.25	0.0	0.35	0.35	0.08283519632805811
2639	0.05	0.25	0.0	0.4	0.3	0.08110209086088883
2640	0.05	0.25	0.0	0.45	0.25	0.0720425821156867
2641	0.05	0.25	0.0	0.5	0.2	0.06547163396468698
2642	0.05	0.25	0.0	0.55	0.15	0.052042578031255185
2643	0.05	0.25	0.0	0.6	0.1	0.03960639364685401
2644	0.05	0.25	0.0	0.65	0.05	0.024660274582981506
2645	0.05	0.25	0.0	0.7	0.0	0.015147369338351216
2646	0.05	0.25	0.05	0.0	0.65	0.06868058843077808
2647	0.05	0.25	0.05	0.05	0.6	0.07088945961502151
2648	0.05	0.25	0.05	0.1	0.55	0.07525886525369278
2649	0.05	0.25	0.05	0.15	0.5	0.07992833498617496
2650	0.05	0.25	0.05	0.2	0.45	0.08276953818557742
2651	0.05	0.25	0.05	0.25	0.4	0.08816652573167846
2652	0.05	0.25	0.05	0.3	0.35	0.08804317992125056
2653	0.05	0.25	0.05	0.35	0.3	0.08755701587886325
2654	0.05	0.25	0.05	0.4	0.25	0.0786043435291528
2655	0.05	0.25	0.05	0.45	0.2	0.07234390057990925
2656	0.05	0.25	0.05	0.5	0.15	0.059694180090046726
2657	0.05	0.25	0.05	0.55	0.1	0.047689871688963555
2658	0.05	0.25	0.05	0.6	0.05	0.0320782659976225
2659	0.05	0.25	0.05	0.65	0.0	0.01986104864645034
2660	0.05	0.25	0.1	0.0	0.6	0.07143498131922069
2661	0.05	0.25	0.1	0.05	0.55	0.0753637707029271
2662	0.05	0.25	0.1	0.1	0.5	0.08132205239257767
2663	0.05	0.25	0.1	0.15	0.45	0.08495846456380653
2664	0.05	0.25	0.1	0.2	0.4	0.08961545796159436
2665	0.05	0.25	0.1	0.25	0.35	0.08913256186842766
2666	0.05	0.25	0.1	0.3	0.3	0.08958679136905628
2667	0.05	0.25	0.1	0.35	0.25	0.08414613765751415
2668	0.05	0.25	0.1	0.4	0.2	0.07677018930438263
2669	0.05	0.25	0.1	0.45	0.15	0.06446537471539099
2670	0.05	0.25	0.1	0.5	0.1	0.05335253064442904
2671	0.05	0.25	0.1	0.55	0.05	0.03815773372852868
2672	0.05	0.25	0.1	0.6	0.0	0.025062811479754074
2673	0.05	0.25	0.15	0.0	0.55	0.07520213500464584
2674	0.05	0.25	0.15	0.05	0.5	0.08004882439111408
2675	0.05	0.25	0.15	0.1	0.45	0.08433178255389506
2676	0.05	0.25	0.15	0.15	0.4	0.08805177148723549
2677	0.05	0.25	0.15	0.2	0.35	0.08969599769819045
2678	0.05	0.25	0.15	0.25	0.3	0.09117867864671891
2679	0.05	0.25	0.15	0.3	0.25	0.08574094520514201
2680	0.05	0.25	0.15	0.35	0.2	0.08178214534377115
2681	0.05	0.25	0.15	0.4	0.15	0.06972557574081645
2682	0.05	0.25	0.15	0.45	0.1	0.05919642511356581
2683	0.05	0.25	0.15	0.5	0.05	0.04553902586759075
2684	0.05	0.25	0.15	0.55	0.0	0.030619723595983167
2685	0.05	0.25	0.2	0.0	0.5	0.0814667880903868
2686	0.05	0.25	0.2	0.05	0.45	0.0859637760808259
2687	0.05	0.25	0.2	0.1	0.4	0.08975288955828271
2688	0.05	0.25	0.2	0.15	0.35	0.09053926009811124
2689	0.05	0.25	0.2	0.2	0.3	0.09358003273645657
2690	0.05	0.25	0.2	0.25	0.25	0.0876043918195995
2691	0.05	0.25	0.2	0.3	0.2	0.0840406629036262
2692	0.05	0.25	0.2	0.35	0.15	0.07334359161861173
2693	0.05	0.25	0.2	0.4	0.1	0.06628121001610898
2694	0.05	0.25	0.2	0.45	0.05	0.05009946359011673
2695	0.05	0.25	0.2	0.5	0.0	0.03592732505190173
2696	0.05	0.25	0.25	0.0	0.45	0.08399615306683486
2697	0.05	0.25	0.25	0.05	0.4	0.08906833243469606
2698	0.05	0.25	0.25	0.1	0.35	0.09082026515905227
2699	0.05	0.25	0.25	0.15	0.3	0.09361397200007071
2700	0.05	0.25	0.25	0.2	0.25	0.0893767788581169
2701	0.05	0.25	0.25	0.25	0.2	0.08604369753617029
2702	0.05	0.25	0.25	0.3	0.15	0.07837827667615532
2703	0.05	0.25	0.25	0.35	0.1	0.07050492234812461
2704	0.05	0.25	0.25	0.4	0.05	0.05488945474885409
2705	0.05	0.25	0.25	0.45	0.0	0.041548603311880816
2706	0.05	0.25	0.3	0.0	0.4	0.08867922833264562
2707	0.05	0.25	0.3	0.05	0.35	0.09178352553477503
2708	0.05	0.25	0.3	0.1	0.3	0.09364173192175863
2709	0.05	0.25	0.3	0.15	0.25	0.09158751362924616
2710	0.05	0.25	0.3	0.2	0.2	0.08863316091744254
2711	0.05	0.25	0.3	0.25	0.15	0.08197908182579135
2712	0.05	0.25	0.3	0.3	0.1	0.0744228063615272
2713	0.05	0.25	0.3	0.35	0.05	0.05978811260251167
2714	0.05	0.25	0.3	0.4	0.0	0.046498632890982855
2715	0.05	0.25	0.35	0.0	0.35	0.09070971427035844
2716	0.05	0.25	0.35	0.05	0.3	0.09117316849359215
2717	0.05	0.25	0.35	0.1	0.25	0.09091568838514222
2718	0.05	0.25	0.35	0.15	0.2	0.09038358840617236
2719	0.05	0.25	0.35	0.2	0.15	0.08341220376124968
2720	0.05	0.25	0.35	0.25	0.1	0.07628476337533091
2721	0.05	0.25	0.35	0.3	0.05	0.0635798586918398
2722	0.05	0.25	0.35	0.35	0.0	0.05035945720994566
2723	0.05	0.25	0.4	0.0	0.3	0.08976797922003325
2724	0.05	0.25	0.4	0.05	0.25	0.08927755751268032
2725	0.05	0.25	0.4	0.1	0.2	0.08807640541877877
2726	0.05	0.25	0.4	0.15	0.15	0.08362022239196895
2727	0.05	0.25	0.4	0.2	0.1	0.0776967987586858
2728	0.05	0.25	0.4	0.25	0.05	0.06439327402719786
2729	0.05	0.25	0.4	0.3	0.0	0.05268901582303369
2730	0.05	0.25	0.45	0.0	0.25	0.0851001307336696
2731	0.05	0.25	0.45	0.05	0.2	0.08584128489225155
2732	0.05	0.25	0.45	0.1	0.15	0.08285837559765016
2733	0.05	0.25	0.45	0.15	0.1	0.0781225448213336
2734	0.05	0.25	0.45	0.2	0.05	0.06675885700546334
2735	0.05	0.25	0.45	0.25	0.0	0.05486522714544807
2736	0.05	0.25	0.5	0.0	0.2	0.0828096208612165
2737	0.05	0.25	0.5	0.05	0.15	0.08040965437372435
2738	0.05	0.25	0.5	0.1	0.1	0.07760508514935899
2739	0.05	0.25	0.5	0.15	0.05	0.06672240773637601
2740	0.05	0.25	0.5	0.2	0.0	0.05827343847112708
2741	0.05	0.25	0.55	0.0	0.15	0.0758774539747434
2742	0.05	0.25	0.55	0.05	0.1	0.07495460110885907
2743	0.05	0.25	0.55	0.1	0.05	0.06613094020140567
2744	0.05	0.25	0.55	0.15	0.0	0.05795537522768634
2745	0.05	0.25	0.6	0.0	0.1	0.07149448002352425
2746	0.05	0.25	0.6	0.05	0.05	0.06556526968845826
2747	0.05	0.25	0.6	0.1	0.0	0.058549676191258296
2748	0.05	0.25	0.65	0.0	0.05	0.062164106987454615
2749	0.05	0.25	0.65	0.05	0.0	0.056731464364279505
2750	0.05	0.25	0.7	0.0	0.0	0.054094005271492974
2751	0.05	0.3	0.0	0.0	0.65	0.08662230224727972
2752	0.05	0.3	0.0	0.05	0.6	0.08933497248391166
2753	0.05	0.3	0.0	0.1	0.55	0.0925602827325378
2754	0.05	0.3	0.0	0.15	0.5	0.0978905806617946
2755	0.05	0.3	0.0	0.2	0.45	0.10031734166455253
2756	0.05	0.3	0.0	0.25	0.4	0.10486516451519726
2757	0.05	0.3	0.0	0.3	0.35	0.10118591711087385
2758	0.05	0.3	0.0	0.35	0.3	0.09971849836684643
2759	0.05	0.3	0.0	0.4	0.25	0.09085626481853284
2760	0.05	0.3	0.0	0.45	0.2	0.08188339758132346
2761	0.05	0.3	0.0	0.5	0.15	0.06748087317423444
2762	0.05	0.3	0.0	0.55	0.1	0.05228687639639509
2763	0.05	0.3	0.0	0.6	0.05	0.03584600122314297
2764	0.05	0.3	0.0	0.65	0.0	0.023803892055027392
2765	0.05	0.3	0.05	0.0	0.6	0.09036846518857913
2766	0.05	0.3	0.05	0.05	0.55	0.09245194842861444
2767	0.05	0.3	0.05	0.1	0.5	0.09798387273189965
2768	0.05	0.3	0.05	0.15	0.45	0.101804401395281
2769	0.05	0.3	0.05	0.2	0.4	0.10732851751086568
2770	0.05	0.3	0.05	0.25	0.35	0.1058732589910891
2771	0.05	0.3	0.05	0.3	0.3	0.1057753209332171
2772	0.05	0.3	0.05	0.35	0.25	0.09663112410669879
2773	0.05	0.3	0.05	0.4	0.2	0.08906143587474022
2774	0.05	0.3	0.05	0.45	0.15	0.07566493420058784
2775	0.05	0.3	0.05	0.5	0.1	0.061065213949806636
2776	0.05	0.3	0.05	0.55	0.05	0.04420497424427737
2777	0.05	0.3	0.05	0.6	0.0	0.029788722548704346
2778	0.05	0.3	0.1	0.0	0.55	0.09307308693219164
2779	0.05	0.3	0.1	0.05	0.5	0.09822456309515508
2780	0.05	0.3	0.1	0.1	0.45	0.10327885225357165
2781	0.05	0.3	0.1	0.15	0.4	0.1083870035338862
2782	0.05	0.3	0.1	0.2	0.35	0.10860662694684056
2783	0.05	0.3	0.1	0.25	0.3	0.1106122029141399
2784	0.05	0.3	0.1	0.3	0.25	0.10120503488319631
2785	0.05	0.3	0.1	0.35	0.2	0.09647662434418952
2786	0.05	0.3	0.1	0.4	0.15	0.08282232686353885
2787	0.05	0.3	0.1	0.45	0.1	0.07025382788895139
2788	0.05	0.3	0.1	0.5	0.05	0.05479473227589779
2789	0.05	0.3	0.1	0.55	0.0	0.038042190147796986
2790	0.05	0.3	0.15	0.0	0.5	0.09832538475478086
2791	0.05	0.3	0.15	0.05	0.45	0.10261674385735042
2792	0.05	0.3	0.15	0.1	0.4	0.1086297896217871
2793	0.05	0.3	0.15	0.15	0.35	0.10857971494698566
2794	0.05	0.3	0.15	0.2	0.3	0.11082500215490079
2795	0.05	0.3	0.15	0.25	0.25	0.10405899206805681
2796	0.05	0.3	0.15	0.3	0.2	0.09988595091353623
2797	0.05	0.3	0.15	0.35	0.15	0.08627933815257767
2798	0.05	0.3	0.15	0.4	0.1	0.07687101200743886
2799	0.05	0.3	0.15	0.45	0.05	0.061836452856023655
2800	0.05	0.3	0.15	0.5	0.0	0.043696799798334504
2801	0.05	0.3	0.2	0.0	0.45	0.09970016293122283
2802	0.05	0.3	0.2	0.05	0.4	0.10708502107494176
2803	0.05	0.3	0.2	0.1	0.35	0.10944118522228764
2804	0.05	0.3	0.2	0.15	0.3	0.1120196374326039
2805	0.05	0.3	0.2	0.2	0.25	0.10553149228485652
2806	0.05	0.3	0.2	0.25	0.2	0.10344693953055585
2807	0.05	0.3	0.2	0.3	0.15	0.09420692113517092
2808	0.05	0.3	0.2	0.35	0.1	0.08434312832404285
2809	0.05	0.3	0.2	0.4	0.05	0.06661840664070555
2810	0.05	0.3	0.2	0.45	0.0	0.048865254775598485
2811	0.05	0.3	0.25	0.0	0.4	0.10601024366336995
2812	0.05	0.3	0.25	0.05	0.35	0.10838195552263205
2813	0.05	0.3	0.25	0.1	0.3	0.11056085877748699
2814	0.05	0.3	0.25	0.15	0.25	0.10793233320183424
2815	0.05	0.3	0.25	0.2	0.2	0.10438232877321114
2816	0.05	0.3	0.25	0.25	0.15	0.09736436989823886
2817	0.05	0.3	0.25	0.3	0.1	0.08878645941587346
2818	0.05	0.3	0.25	0.35	0.05	0.07071049580943478
2819	0.05	0.3	0.25	0.4	0.0	0.05398312355574183
2820	0.05	0.3	0.3	0.0	0.35	0.10409969471017454
2821	0.05	0.3	0.3	0.05	0.3	0.10582091477561645
2822	0.05	0.3	0.3	0.1	0.25	0.10582069833698973
2823	0.05	0.3	0.3	0.15	0.2	0.10473529116305247
2824	0.05	0.3	0.3	0.2	0.15	0.09851748396873397
2825	0.05	0.3	0.3	0.25	0.1	0.08970335722517679
2826	0.05	0.3	0.3	0.3	0.05	0.07468427688011678
2827	0.05	0.3	0.3	0.35	0.0	0.05857977263577628
2828	0.05	0.3	0.35	0.0	0.3	0.10198319817715172
2829	0.05	0.3	0.35	0.05	0.25	0.10124391307813989
2830	0.05	0.3	0.35	0.1	0.2	0.10245244565543671
2831	0.05	0.3	0.35	0.15	0.15	0.09745850867045742
2832	0.05	0.3	0.35	0.2	0.1	0.09077869288788298
2833	0.05	0.3	0.35	0.25	0.05	0.07676685019625794
2834	0.05	0.3	0.35	0.3	0.0	0.061751859073921236
2835	0.05	0.3	0.4	0.0	0.25	0.09652142344409691
2836	0.05	0.3	0.4	0.05	0.2	0.09802916126748927
2837	0.05	0.3	0.4	0.1	0.15	0.09394721917619095
2838	0.05	0.3	0.4	0.15	0.1	0.08941304958247288
2839	0.05	0.3	0.4	0.2	0.05	0.07790525418666477
2840	0.05	0.3	0.4	0.25	0.0	0.06438747426192182
2841	0.05	0.3	0.45	0.0	0.2	0.09336204566458668
2842	0.05	0.3	0.45	0.05	0.15	0.0918677611668631
2843	0.05	0.3	0.45	0.1	0.1	0.08899979886511422
2844	0.05	0.3	0.45	0.15	0.05	0.0787198151212585
2845	0.05	0.3	0.45	0.2	0.0	0.06766154754073571
2846	0.05	0.3	0.5	0.0	0.15	0.08686105539392036
2847	0.05	0.3	0.5	0.05	0.1	0.08564993332395364
2848	0.05	0.3	0.5	0.1	0.05	0.07636293349531255
2849	0.05	0.3	0.5	0.15	0.0	0.06615880960427328
2850	0.05	0.3	0.55	0.0	0.1	0.07991727222680091
2851	0.05	0.3	0.55	0.05	0.05	0.07346881409028976
2852	0.05	0.3	0.55	0.1	0.0	0.06518932747844676
2853	0.05	0.3	0.6	0.0	0.05	0.06795549291576855
2854	0.05	0.3	0.6	0.05	0.0	0.06186984029150213
2855	0.05	0.3	0.65	0.0	0.0	0.056225784488773814
2856	0.05	0.35	0.0	0.0	0.6	0.10582860793698405
2857	0.05	0.35	0.0	0.05	0.55	0.10974705895908972
2858	0.05	0.35	0.0	0.1	0.5	0.11533081513412367
2859	0.05	0.35	0.0	0.15	0.45	0.12039835185609592
2860	0.05	0.35	0.0	0.2	0.4	0.12410099097265412
2861	0.05	0.35	0.0	0.25	0.35	0.12019952738759655
2862	0.05	0.35	0.0	0.3	0.3	0.11937532688668988
2863	0.05	0.35	0.0	0.35	0.25	0.11039304683354421
2864	0.05	0.35	0.0	0.4	0.2	0.09953866814896173
2865	0.05	0.35	0.0	0.45	0.15	0.0836139628984295
2866	0.05	0.35	0.0	0.5	0.1	0.0700497898602782
2867	0.05	0.35	0.0	0.55	0.05	0.051406810677902384
2868	0.05	0.35	0.0	0.6	0.0	0.03470361742509306
2869	0.05	0.35	0.05	0.0	0.55	0.109050367908429
2870	0.05	0.35	0.05	0.05	0.5	0.11615281210721794
2871	0.05	0.35	0.05	0.1	0.45	0.12125966642881641
2872	0.05	0.35	0.05	0.15	0.4	0.12597055911623586
2873	0.05	0.35	0.05	0.2	0.35	0.1257891315833058
2874	0.05	0.35	0.05	0.25	0.3	0.12613312465152182
2875	0.05	0.35	0.05	0.3	0.25	0.11608550049439285
2876	0.05	0.35	0.05	0.35	0.2	0.10878225216516593
2877	0.05	0.35	0.05	0.4	0.15	0.09340758941592642
2878	0.05	0.35	0.05	0.45	0.1	0.0813964354735817
2879	0.05	0.35	0.05	0.5	0.05	0.06439510620670243
2880	0.05	0.35	0.05	0.55	0.0	0.045275129348446894
2881	0.05	0.35	0.1	0.0	0.5	0.11401427123726637
2882	0.05	0.35	0.1	0.05	0.45	0.119210732983358
2883	0.05	0.35	0.1	0.1	0.4	0.12540848674153768
2884	0.05	0.35	0.1	0.15	0.35	0.12504128486050634
2885	0.05	0.35	0.1	0.2	0.3	0.12648842906878466
2886	0.05	0.35	0.1	0.25	0.25	0.11793746708294123
2887	0.05	0.35	0.1	0.3	0.2	0.11442207999599938
2888	0.05	0.35	0.1	0.35	0.15	0.09828947050396358
2889	0.05	0.35	0.1	0.4	0.1	0.0884772396641928
2890	0.05	0.35	0.1	0.45	0.05	0.07156695969937266
2891	0.05	0.35	0.1	0.5	0.0	0.050796317047899935
2892	0.05	0.35	0.15	0.0	0.45	0.11631260416132456
2893	0.05	0.35	0.15	0.05	0.4	0.12350080376408364
2894	0.05	0.35	0.15	0.1	0.35	0.12521447791860785
2895	0.05	0.35	0.15	0.15	0.3	0.12839205658087421
2896	0.05	0.35	0.15	0.2	0.25	0.12126262468431874
2897	0.05	0.35	0.15	0.25	0.2	0.11773584064968345
2898	0.05	0.35	0.15	0.3	0.15	0.10719214988931816
2899	0.05	0.35	0.15	0.35	0.1	0.09571101597713425
2900	0.05	0.35	0.15	0.4	0.05	0.07650036340308759
2901	0.05	0.35	0.15	0.45	0.0	0.05704221065115269
2902	0.05	0.35	0.2	0.0	0.4	0.12118969313679341
2903	0.05	0.35	0.2	0.05	0.35	0.12382008672307558
2904	0.05	0.35	0.2	0.1	0.3	0.12761709736949983
2905	0.05	0.35	0.2	0.15	0.25	0.12337290437537327
2906	0.05	0.35	0.2	0.2	0.2	0.1206043957566172
2907	0.05	0.35	0.2	0.25	0.15	0.11132041252259772
2908	0.05	0.35	0.2	0.3	0.1	0.09894318304238761
2909	0.05	0.35	0.2	0.35	0.05	0.08256826675857853
2910	0.05	0.35	0.2	0.4	0.0	0.06305004140213258
2911	0.05	0.35	0.25	0.0	0.35	0.11882679522875278
2912	0.05	0.35	0.25	0.05	0.3	0.12303832022468889
2913	0.05	0.35	0.25	0.1	0.25	0.12137661980152858
2914	0.05	0.35	0.25	0.15	0.2	0.12149372044346904
2915	0.05	0.35	0.25	0.2	0.15	0.11273573618526102
2916	0.05	0.35	0.25	0.25	0.1	0.10314962269573949
2917	0.05	0.35	0.25	0.3	0.05	0.08772273100104248
2918	0.05	0.35	0.25	0.35	0.0	0.06985285864968838
2919	0.05	0.35	0.3	0.0	0.3	0.11748856242378355
2920	0.05	0.35	0.3	0.05	0.25	0.11629341316577009
2921	0.05	0.35	0.3	0.1	0.2	0.1166260550610303
2922	0.05	0.35	0.3	0.15	0.15	0.11004635389164064
2923	0.05	0.35	0.3	0.2	0.1	0.10394355238133068
2924	0.05	0.35	0.3	0.25	0.05	0.08895208554504291
2925	0.05	0.35	0.3	0.3	0.0	0.07193352664383205
2926	0.05	0.35	0.35	0.0	0.25	0.11063995014652099
2927	0.05	0.35	0.35	0.05	0.2	0.11235598574331147
2928	0.05	0.35	0.35	0.1	0.15	0.10787482838422723
2929	0.05	0.35	0.35	0.15	0.1	0.10279768749194734
2930	0.05	0.35	0.35	0.2	0.05	0.0904986985629262
2931	0.05	0.35	0.35	0.25	0.0	0.0753560487594548
2932	0.05	0.35	0.4	0.0	0.2	0.10579428129763088
2933	0.05	0.35	0.4	0.05	0.15	0.10403840165409492
2934	0.05	0.35	0.4	0.1	0.1	0.10014714123095982
2935	0.05	0.35	0.4	0.15	0.05	0.08903354577571132
2936	0.05	0.35	0.4	0.2	0.0	0.07750196629359801
2937	0.05	0.35	0.45	0.0	0.15	0.09633973211856972
2938	0.05	0.35	0.45	0.05	0.1	0.09496197635736157
2939	0.05	0.35	0.45	0.1	0.05	0.08410218409062373
2940	0.05	0.35	0.45	0.15	0.0	0.07388587799765382
2941	0.05	0.35	0.5	0.0	0.1	0.08864524658385893
2942	0.05	0.35	0.5	0.05	0.05	0.08211524760407828
2943	0.05	0.35	0.5	0.1	0.0	0.07272042437300105
2944	0.05	0.35	0.55	0.0	0.05	0.07571825568188169
2945	0.05	0.35	0.55	0.05	0.0	0.06835681706674199
2946	0.05	0.35	0.6	0.0	0.0	0.0605725989120269
2947	0.05	0.4	0.0	0.0	0.55	0.125567059569608
2948	0.05	0.4	0.0	0.05	0.5	0.1287012206323624
2949	0.05	0.4	0.0	0.1	0.45	0.1326956988397269
2950	0.05	0.4	0.0	0.15	0.4	0.1374478723980377
2951	0.05	0.4	0.0	0.2	0.35	0.13597980696876716
2952	0.05	0.4	0.0	0.25	0.3	0.13275070245950685
2953	0.05	0.4	0.0	0.3	0.25	0.12384115562690932
