	Ir	Pd	Pt	Rh	Ru	Activity
5775	0.15	0.75	0.05	0.05	0.0	-0.09623200192863712
5776	0.15	0.75	0.1	0.0	0.0	-0.08832727050851635
5777	0.15	0.8	0.0	0.0	0.05	-0.09670131057261364
5778	0.15	0.8	0.0	0.05	0.0	-0.08972463815825918
5779	0.15	0.8	0.05	0.0	0.0	-0.08306306267985877
5780	0.15	0.85	0.0	0.0	0.0	-0.07588962988477266
5781	0.2	0.0	0.0	0.0	0.8	-0.0027373313948203526
5782	0.2	0.0	0.0	0.05	0.75	-0.00010577436767769677
5783	0.2	0.0	0.0	0.1	0.7	0.0014909552614446042
5784	0.2	0.0	0.0	0.15	0.65	0.0022886463974618743
5785	0.2	0.0	0.0	0.2	0.6	0.002556409858934988
5786	0.2	0.0	0.0	0.25	0.55	0.0025621107563987
5787	0.2	0.0	0.0	0.3	0.5	0.0025384224725930604
5788	0.2	0.0	0.0	0.35	0.45	0.002654071898757937
5789	0.2	0.0	0.0	0.4	0.4	0.002994036487159596
5790	0.2	0.0	0.0	0.45	0.35	0.0035510743618836216
5791	0.2	0.0	0.0	0.5	0.3	0.004229272484744112
5792	0.2	0.0	0.0	0.55	0.25	0.0048585842756828646
5793	0.2	0.0	0.0	0.6	0.2	0.005217880997499341
5794	0.2	0.0	0.0	0.65	0.15	0.005063074365041387
5795	0.2	0.0	0.0	0.7	0.1	0.004156489892820081
5796	0.2	0.0	0.0	0.75	0.05	0.0022938757074374705
5797	0.2	0.0	0.0	0.8	0.0	-0.0006738847156867178
5798	0.2	0.0	0.05	0.0	0.75	-0.001071673924694705
5799	0.2	0.0	0.05	0.05	0.7	0.0007948365099524346
5800	0.2	0.0	0.05	0.1	0.65	0.001734182542559165
5801	0.2	0.0	0.05	0.15	0.6	0.002011596164984142
5802	0.2	0.0	0.05	0.2	0.55	0.0019067586791937097
5803	0.2	0.0	0.05	0.25	0.5	0.0016783075386097024
5804	0.2	0.0	0.05	0.3	0.45	0.0015317145904126805
5805	0.2	0.0	0.05	0.35	0.4	0.0015948236343003297
5806	0.2	0.0	0.05	0.4	0.35	0.001904134709866362
5807	0.2	0.0	0.05	0.45	0.3	0.002403275093381646
5808	0.2	0.0	0.05	0.5	0.25	0.002953301753946619
5809	0.2	0.0	0.05	0.55	0.2	0.003352846999305381
5810	0.2	0.0	0.05	0.6	0.15	0.003364906722670452
5811	0.2	0.0	0.05	0.65	0.1	0.0027464393356722294
5812	0.2	0.0	0.05	0.7	0.05	0.0012769337476063458
5813	0.2	0.0	0.05	0.75	0.0	-0.0012173563326933756
5814	0.2	0.0	0.1	0.0	0.7	-0.001490823395787405
5815	0.2	0.0	0.1	0.05	0.65	-0.0003621653207382669
5816	0.2	0.0	0.1	0.1	0.6	-2.217222371922456e-05
5817	0.2	0.0	0.1	0.15	0.55	-0.0001898492810361585
5818	0.2	0.0	0.1	0.2	0.5	-0.0005898785319396471
5819	0.2	0.0	0.1	0.25	0.45	-0.0009869846133166438
5820	0.2	0.0	0.1	0.3	0.4	-0.0012142791756568072
5821	0.2	0.0	0.1	0.35	0.35	-0.0011918819451800788
5822	0.2	0.0	0.1	0.4	0.3	-0.0009336401480071754
5823	0.2	0.0	0.1	0.45	0.25	-0.0005415739832168032
5824	0.2	0.0	0.1	0.5	0.2	-0.00018944107400603594
5825	0.2	0.0	0.1	0.55	0.15	-9.824212910156116e-05
5826	0.2	0.0	0.1	0.6	0.1	-0.0005073730776945229
5827	0.2	0.0	0.1	0.65	0.05	-0.0016453743950113897
5828	0.2	0.0	0.1	0.7	0.0	-0.0037038691875920515
5829	0.2	0.0	0.15	0.0	0.65	-0.004049916230615791
5830	0.2	0.0	0.15	0.05	0.6	-0.003598621391821488
5831	0.2	0.0	0.15	0.1	0.55	-0.003775782505052977
5832	0.2	0.0	0.15	0.15	0.5	-0.004299585231823527
5833	0.2	0.0	0.15	0.2	0.45	-0.0049137343540326395
5834	0.2	0.0	0.15	0.25	0.4	-0.005418663598448031
5835	0.2	0.0	0.15	0.3	0.35	-0.005694408730719705
5836	0.2	0.0	0.15	0.35	0.3	-0.005712292169651176
5837	0.2	0.0	0.15	0.4	0.25	-0.005534311916699425
5838	0.2	0.0	0.15	0.45	0.2	-0.005300962348825905
5839	0.2	0.0	0.15	0.5	0.15	-0.00520981839389606
5840	0.2	0.0	0.15	0.55	0.1	-0.005488332479866936
5841	0.2	0.0	0.15	0.6	0.05	-0.006364782173091096
5842	0.2	0.0	0.15	0.65	0.0	-0.008041152315783187
5843	0.2	0.0	0.2	0.0	0.6	-0.00873475105822255
5844	0.2	0.0	0.2	0.05	0.55	-0.008872107669683896
5845	0.2	0.0	0.2	0.1	0.5	-0.00946595935732214
5846	0.2	0.0	0.2	0.15	0.45	-0.010248639661915596
5847	0.2	0.0	0.2	0.2	0.4	-0.010996058210136508
5848	0.2	0.0	0.2	0.25	0.35	-0.011553939698842858
5849	0.2	0.0	0.2	0.3	0.3	-0.011853950303112898
5850	0.2	0.0	0.2	0.35	0.25	-0.01191790675312604
5851	0.2	0.0	0.2	0.4	0.2	-0.011850101975976537
5852	0.2	0.0	0.2	0.45	0.15	-0.011819508313655816
5853	0.2	0.0	0.2	0.5	0.1	-0.012034942607790408
5854	0.2	0.0	0.2	0.55	0.05	-0.01271700352733142
5855	0.2	0.0	0.2	0.6	0.0	-0.014070657011958101
5856	0.2	0.0	0.25	0.0	0.55	-0.015458014334589931
5857	0.2	0.0	0.25	0.05	0.5	-0.01607232247456092
5858	0.2	0.0	0.25	0.1	0.45	-0.016969265181098425
5859	0.2	0.0	0.25	0.15	0.4	-0.01790917284151483
5860	0.2	0.0	0.25	0.2	0.35	-0.018710911935583455
5861	0.2	0.0	0.25	0.25	0.3	-0.0192717117246492
5862	0.2	0.0	0.25	0.3	0.25	-0.019575795059358164
5863	0.2	0.0	0.25	0.35	0.2	-0.01969116480329504
5864	0.2	0.0	0.25	0.4	0.15	-0.019755692136421546
5865	0.2	0.0	0.25	0.45	0.1	-0.019955143626045627
5866	0.2	0.0	0.25	0.5	0.05	-0.020496731562189383
5867	0.2	0.0	0.25	0.55	0.0	-0.021582061768668614
5868	0.2	0.0	0.3	0.0	0.5	-0.024054873602225177
5869	0.2	0.0	0.3	0.05	0.45	-0.02501630405735218
5870	0.2	0.0	0.3	0.1	0.4	-0.026093660489910298
5871	0.2	0.0	0.3	0.15	0.35	-0.027087078215536603
5872	0.2	0.0	0.3	0.2	0.3	-0.027866085030130883
5873	0.2	0.0	0.3	0.25	0.25	-0.0283820605904936
5874	0.2	0.0	0.3	0.3	0.2	-0.028669195513530102
5875	0.2	0.0	0.3	0.35	0.15	-0.028834470376334548
5876	0.2	0.0	0.3	0.4	0.1	-0.02903879034984766
5877	0.2	0.0	0.3	0.45	0.05	-0.029472557047000247
5878	0.2	0.0	0.3	0.5	0.0	-0.03032946992275727
5879	0.2	0.0	0.35	0.0	0.45	-0.034278897285708806
5880	0.2	0.0	0.35	0.05	0.4	-0.03544394287547742
5881	0.2	0.0	0.35	0.1	0.35	-0.0365732303192675
5882	0.2	0.0	0.35	0.15	0.3	-0.03751583066541207
5883	0.2	0.0	0.35	0.2	0.25	-0.038196323078302535
5884	0.2	0.0	0.35	0.25	0.2	-0.038619475660039246
5885	0.2	0.0	0.35	0.3	0.15	-0.03886391508196883
5886	0.2	0.0	0.35	0.35	0.1	-0.03906639094436268
5887	0.2	0.0	0.35	0.4	0.05	-0.03939955760495929
5888	0.2	0.0	0.35	0.45	0.0	-0.04004691974894567
5889	0.2	0.0	0.4	0.0	0.4	-0.045800349682087335
5890	0.2	0.0	0.4	0.05	0.35	-0.04701631889877429
5891	0.2	0.0	0.4	0.1	0.3	-0.0480664830466077
5892	0.2	0.0	0.4	0.15	0.25	-0.04885495580622351
5893	0.2	0.0	0.4	0.2	0.2	-0.049362479266404566
5894	0.2	0.0	0.4	0.25	0.15	-0.04964346108446897
5895	0.2	0.0	0.4	0.3	0.1	-0.049813229555923044
5896	0.2	0.0	0.4	0.35	0.05	-0.05002803102210818
5897	0.2	0.0	0.4	0.4	0.0	-0.050461219272238664
5898	0.2	0.0	0.45	0.0	0.35	-0.05820959062217983
5899	0.2	0.0	0.45	0.05	0.3	-0.05931988873955692
5900	0.2	0.0	0.45	0.1	0.25	-0.06016143875189729
5901	0.2	0.0	0.45	0.15	0.2	-0.060696376138474006
5902	0.2	0.0	0.45	0.2	0.15	-0.06095968889028218
5903	0.2	0.0	0.45	0.25	0.1	-0.061049247778109036
5904	0.2	0.0	0.45	0.3	0.05	-0.061107912715016574
5905	0.2	0.0	0.45	0.35	0.0	-0.06130092512463074
5906	0.2	0.0	0.5	0.0	0.3	-0.07102828534268407
5907	0.2	0.0	0.5	0.05	0.25	-0.07187922194023544
5908	0.2	0.0	0.5	0.1	0.2	-0.07239004889528754
5909	0.2	0.0	0.5	0.15	0.15	-0.07258084015221847
5910	0.2	0.0	0.5	0.2	0.1	-0.07253624847592088
5911	0.2	0.0	0.5	0.25	0.05	-0.07238958909978528
5912	0.2	0.0	0.5	0.3	0.0	-0.072301333200991
5913	0.2	0.0	0.55	0.0	0.25	-0.08373026765154015
5914	0.2	0.0	0.55	0.05	0.2	-0.084179790847079
5915	0.2	0.0	0.55	0.1	0.15	-0.08425296317726158
5916	0.2	0.0	0.55	0.15	0.1	-0.08402481340826762
5917	0.2	0.0	0.55	0.2	0.05	-0.08362281215379906
5918	0.2	0.0	0.55	0.25	0.0	-0.08320639348470862
5919	0.2	0.0	0.6	0.0	0.2	-0.09577228330645791
5920	0.2	0.0	0.6	0.05	0.15	-0.09570043805640033
5921	0.2	0.0	0.6	0.1	0.1	-0.09525356574351627
5922	0.2	0.0	0.6	0.15	0.05	-0.09455597871750107
5923	0.2	0.0	0.6	0.2	0.0	-0.09376924287256869
5924	0.2	0.0	0.65	0.0	0.15	-0.10663277320781657
5925	0.2	0.0	0.65	0.05	0.1	-0.10595296750161752
5926	0.2	0.0	0.65	0.1	0.05	-0.10493799981062821
5927	0.2	0.0	0.65	0.15	0.0	-0.10375336212301163
5928	0.2	0.0	0.7	0.0	0.1	-0.11585479550673616
5929	0.2	0.0	0.7	0.05	0.05	-0.11452433402506598
5930	0.2	0.0	0.7	0.1	0.0	-0.11293611188830964
5931	0.2	0.0	0.75	0.0	0.05	-0.12308763565096258
5932	0.2	0.0	0.75	0.05	0.0	-0.12111563708536949
5933	0.2	0.0	0.8	0.0	0.0	-0.12812103430593488
5934	0.2	0.05	0.0	0.0	0.75	-0.009483303411497251
5935	0.2	0.05	0.0	0.05	0.7	-0.008638807736923493
5936	0.2	0.05	0.0	0.1	0.65	-0.00856882125879535
5937	0.2	0.05	0.0	0.15	0.6	-0.008953704889128167
5938	0.2	0.05	0.0	0.2	0.55	-0.009468962085978791
5939	0.2	0.05	0.0	0.25	0.5	-0.00982495716319877
5940	0.2	0.05	0.0	0.3	0.45	-0.009802139246162259
5941	0.2	0.05	0.0	0.35	0.4	-0.009277100651713777
5942	0.2	0.05	0.0	0.4	0.35	-0.008236173757514717
5943	0.2	0.05	0.0	0.45	0.3	-0.006775123280558071
5944	0.2	0.05	0.0	0.5	0.25	-0.005085492502321348
5945	0.2	0.05	0.0	0.55	0.2	-0.003429972788940555
5946	0.2	0.05	0.0	0.6	0.15	-0.002110502598542563
5947	0.2	0.05	0.0	0.65	0.1	-0.0014334887522869932
5948	0.2	0.05	0.0	0.7	0.05	-0.001676533341271047
5949	0.2	0.05	0.0	0.75	0.0	-0.00306042332154996
5950	0.2	0.05	0.05	0.0	0.7	-0.009471761434186682
5951	0.2	0.05	0.05	0.05	0.65	-0.0092540217481374
5952	0.2	0.05	0.05	0.1	0.6	-0.009644495263468222
5953	0.2	0.05	0.05	0.15	0.55	-0.010310822981835763
5954	0.2	0.05	0.05	0.2	0.5	-0.010938438319551866
5955	0.2	0.05	0.05	0.25	0.45	-0.011268841316314032
5956	0.2	0.05	0.05	0.3	0.4	-0.011130468602756308
5957	0.2	0.05	0.05	0.35	0.35	-0.010458135604458255
5958	0.2	0.05	0.05	0.4	0.3	-0.0092987532585872
5959	0.2	0.05	0.05	0.45	0.25	-0.007803047219376941
5960	0.2	0.05	0.05	0.5	0.2	-0.006204978573331091
5961	0.2	0.05	0.05	0.55	0.15	-0.004792157253492552
5962	0.2	0.05	0.05	0.6	0.1	-0.00387152042943098
5963	0.2	0.05	0.05	0.65	0.05	-0.003734815301349864
5964	0.2	0.05	0.05	0.7	0.0	-0.004628012078136207
5965	0.2	0.05	0.1	0.0	0.65	-0.011182203947829872
5966	0.2	0.05	0.1	0.05	0.6	-0.011488039484601545
5967	0.2	0.05	0.1	0.1	0.55	-0.012220570100361372
5968	0.2	0.05	0.1	0.15	0.5	-0.013052421698239558
5969	0.2	0.05	0.1	0.2	0.45	-0.013696011738767985
5970	0.2	0.05	0.1	0.25	0.4	-0.013938101411230613
5971	0.2	0.05	0.1	0.3	0.35	-0.013664419734088204
5972	0.2	0.05	0.1	0.35	0.3	-0.012871273981834769
5973	0.2	0.05	0.1	0.4	0.25	-0.011663024606710024
5974	0.2	0.05	0.1	0.45	0.2	-0.010236359313983465
5975	0.2	0.05	0.1	0.5	0.15	-0.008854097618498757
5976	0.2	0.05	0.1	0.55	0.1	-0.007812512205293984
5977	0.2	0.05	0.1	0.6	0.05	-0.007406705949481743
5978	0.2	0.05	0.1	0.65	0.0	-0.007898414058671574
5979	0.2	0.05	0.15	0.0	0.6	-0.014559947842616439
5980	0.2	0.05	0.15	0.05	0.55	-0.015266402832923173
5981	0.2	0.05	0.15	0.1	0.5	-0.016216072571232795
5982	0.2	0.05	0.15	0.15	0.45	-0.017103952999317676
5983	0.2	0.05	0.15	0.2	0.4	-0.017684402106118616
5984	0.2	0.05	0.15	0.25	0.35	-0.01779994826852349
5985	0.2	0.05	0.15	0.3	0.3	-0.017398265909497987
5986	0.2	0.05	0.15	0.35	0.25	-0.016535384938968584
5987	0.2	0.05	0.15	0.4	0.2	-0.015365262700687818
5988	0.2	0.05	0.15	0.45	0.15	-0.014117784725434276
5989	0.2	0.05	0.15	0.5	0.1	-0.01306875176655016
5990	0.2	0.05	0.15	0.55	0.05	-0.012506239642535041
5991	0.2	0.05	0.15	0.6	0.0	-0.01269780979019125
5992	0.2	0.05	0.2	0.0	0.55	-0.01950985039526694
5993	0.2	0.05	0.2	0.05	0.5	-0.020484369492248675
5994	0.2	0.05	0.2	0.1	0.45	-0.021529134924874307
5995	0.2	0.05	0.2	0.15	0.4	-0.022377089691895002
5996	0.2	0.05	0.2	0.2	0.35	-0.022836146246669686
5997	0.2	0.05	0.2	0.25	0.3	-0.022810677597258716
5998	0.2	0.05	0.2	0.3	0.25	-0.022310062727255386
5999	0.2	0.05	0.2	0.35	0.2	-0.021443620036692743
6000	0.2	0.05	0.2	0.4	0.15	-0.020403271443999532
6001	0.2	0.05	0.2	0.45	0.1	-0.0194369572016814
6002	0.2	0.05	0.2	0.5	0.05	-0.018816903031112525
6003	0.2	0.05	0.2	0.55	0.0	-0.018807194992203805
6004	0.2	0.05	0.25	0.0	0.5	-0.02589950860762158
6005	0.2	0.05	0.25	0.05	0.45	-0.02700849892080781
6006	0.2	0.05	0.25	0.1	0.4	-0.028035792246847338
6007	0.2	0.05	0.25	0.15	0.35	-0.028764854283797284
6008	0.2	0.05	0.25	0.2	0.3	-0.029064629390000804
6009	0.2	0.05	0.25	0.25	0.25	-0.02890272459924592
6010	0.2	0.05	0.25	0.3	0.2	-0.028345419850009296
6011	0.2	0.05	0.25	0.35	0.15	-0.027545110846859927
6012	0.2	0.05	0.25	0.4	0.1	-0.026717598394853187
6013	0.2	0.05	0.25	0.45	0.05	-0.02611293728143703
6014	0.2	0.05	0.25	0.5	0.0	-0.025984163261175114
6015	0.2	0.05	0.3	0.0	0.45	-0.03355848081316759
6016	0.2	0.05	0.3	0.05	0.4	-0.03467348364794266
6017	0.2	0.05	0.3	0.1	0.35	-0.03558370588983148
6018	0.2	0.05	0.3	0.15	0.3	-0.036131932518207774
6019	0.2	0.05	0.3	0.2	0.25	-0.036251193387887085
6020	0.2	0.05	0.3	0.25	0.2	-0.035969298516931356
6021	0.2	0.05	0.3	0.3	0.15	-0.035400863720841724
6022	0.2	0.05	0.3	0.35	0.1	-0.03472860381959324
6023	0.2	0.05	0.3	0.4	0.05	-0.034177146930100974
6024	0.2	0.05	0.3	0.45	0.0	-0.03398346115891705
6025	0.2	0.05	0.35	0.0	0.4	-0.04227437013158601
6026	0.2	0.05	0.35	0.05	0.35	-0.043275826521895794
6027	0.2	0.05	0.35	0.1	0.3	-0.04398323320287366
6028	0.2	0.05	0.35	0.15	0.25	-0.04430338639547718
6029	0.2	0.05	0.35	0.2	0.2	-0.04423221519316807
6030	0.2	0.05	0.35	0.25	0.15	-0.04385096755841328
6031	0.2	0.05	0.35	0.3	0.1	-0.04331136916761949
6032	0.2	0.05	0.35	0.35	0.05	-0.04281250782251543
6033	0.2	0.05	0.35	0.4	0.0	-0.04257324241713667
6034	0.2	0.05	0.4	0.0	0.35	-0.05178811539157309
6035	0.2	0.05	0.4	0.05	0.3	-0.052567403096229426
6036	0.2	0.05	0.4	0.1	0.25	-0.052999512832158924
6037	0.2	0.05	0.4	0.15	0.2	-0.05305592186189961
6038	0.2	0.05	0.4	0.2	0.15	-0.05279057943502023
6039	0.2	0.05	0.4	0.25	0.1	-0.05232861490889042
6040	0.2	0.05	0.4	0.3	0.05	-0.05184617860621757
6041	0.2	0.05	0.4	0.35	0.0	-0.05154487772043767
6042	0.2	0.05	0.45	0.0	0.3	-0.06179180725729956
6043	0.2	0.05	0.45	0.05	0.25	-0.062252662584206725
6044	0.2	0.05	0.45	0.1	0.2	-0.06234959278250653
6045	0.2	0.05	0.45	0.15	0.15	-0.06211579141060737
6046	0.2	0.05	0.45	0.2	0.1	-0.061655417719849476
6047	0.2	0.05	0.45	0.25	0.05	-0.06112615647412084
6048	0.2	0.05	0.45	0.3	0.0	-0.06071555971823013
6049	0.2	0.05	0.5	0.0	0.25	-0.07193245906727568
6050	0.2	0.05	0.5	0.05	0.2	-0.07199295299889918
6051	0.2	0.05	0.5	0.1	0.15	-0.07170793199028186
6052	0.2	0.05	0.5	0.15	0.1	-0.07116627139652229
6053	0.2	0.05	0.5	0.2	0.05	-0.07051242647046461
6054	0.2	0.05	0.5	0.25	0.0	-0.06992449315370855
6055	0.2	0.05	0.55	0.0	0.2	-0.08182429412118838
6056	0.2	0.05	0.55	0.05	0.15	-0.08142019171188847
6057	0.2	0.05	0.55	0.1	0.1	-0.08072195712562961
6058	0.2	0.05	0.55	0.15	0.05	-0.07986566767281711
6059	0.2	0.05	0.55	0.2	0.0	-0.0790248334485821
6060	0.2	0.05	0.6	0.0	0.15	-0.0910703987161104
6061	0.2	0.05	0.6	0.05	0.1	-0.0901600884081305
6062	0.2	0.05	0.6	0.1	0.05	-0.08903710750939946
6063	0.2	0.05	0.6	0.15	0.0	-0.08787441440713974
6064	0.2	0.05	0.65	0.0	0.1	-0.09929240123252767
6065	0.2	0.05	0.65	0.05	0.05	-0.09786281871752693
6066	0.2	0.05	0.65	0.1	0.0	-0.09632847384134267
6067	0.2	0.05	0.7	0.0	0.05	-0.10616468742368478
6068	0.2	0.05	0.7	0.05	0.0	-0.10423699680064463
6069	0.2	0.05	0.75	0.0	0.0	-0.11144808446678399
6070	0.2	0.1	0.0	0.0	0.7	-0.020949037798215248
6071	0.2	0.1	0.0	0.05	0.65	-0.021815716101564284
6072	0.2	0.1	0.0	0.1	0.6	-0.023076774880375087
6073	0.2	0.1	0.0	0.15	0.55	-0.024346100936604706
6074	0.2	0.1	0.0	0.2	0.5	-0.025268653449547054
6075	0.2	0.1	0.0	0.25	0.45	-0.02556256792480742
6076	0.2	0.1	0.0	0.3	0.4	-0.025052423808103214
6077	0.2	0.1	0.0	0.35	0.35	-0.023689353778421393
6078	0.2	0.1	0.0	0.4	0.3	-0.021555598249115737
6079	0.2	0.1	0.0	0.45	0.25	-0.018853348732730757
6080	0.2	0.1	0.0	0.5	0.2	-0.015879893911191753
6081	0.2	0.1	0.0	0.55	0.15	-0.012992830924369633
6082	0.2	0.1	0.0	0.6	0.1	-0.010570178768911434
6083	0.2	0.1	0.0	0.65	0.05	-0.008970517054749452
6084	0.2	0.1	0.0	0.7	0.0	-0.008497804968990788
6085	0.2	0.1	0.05	0.0	0.65	-0.02239357137109589
6086	0.2	0.1	0.05	0.05	0.6	-0.023655925863268076
6087	0.2	0.1	0.05	0.1	0.55	-0.02510132889590913
6088	0.2	0.1	0.05	0.15	0.5	-0.026353262288106333
6089	0.2	0.1	0.05	0.2	0.45	-0.027090779433429732
6090	0.2	0.1	0.05	0.25	0.4	-0.0270864070798751
6091	0.2	0.1	0.05	0.3	0.35	-0.026232453955393267
6092	0.2	0.1	0.05	0.35	0.3	-0.024552420859767637
6093	0.2	0.1	0.05	0.4	0.25	-0.02219639047271886
6094	0.2	0.1	0.05	0.45	0.2	-0.019421552223298583
6095	0.2	0.1	0.05	0.5	0.15	-0.016561005084768363
6096	0.2	0.1	0.05	0.55	0.1	-0.01398537163456079
6097	0.2	0.1	0.05	0.6	0.05	-0.01206237234841262
6098	0.2	0.1	0.05	0.65	0.0	-0.011119324260352087
6099	0.2	0.1	0.1	0.0	0.6	-0.025030660044839767
6100	0.2	0.1	0.1	0.05	0.55	-0.02652173455716325
6101	0.2	0.1	0.1	0.1	0.5	-0.0279911624770552
6102	0.2	0.1	0.1	0.15	0.45	-0.029092165519911548
6103	0.2	0.1	0.1	0.2	0.4	-0.029555061068649094
6104	0.2	0.1	0.1	0.25	0.35	-0.029218708250333444
6105	0.2	0.1	0.1	0.3	0.3	-0.0280482936997008
6106	0.2	0.1	0.1	0.35	0.25	-0.026137402864236284
6107	0.2	0.1	0.1	0.4	0.2	-0.023694613157155167
6108	0.2	0.1	0.1	0.45	0.15	-0.021016996832257315
6109	0.2	0.1	0.1	0.5	0.1	-0.018454583376307843
6110	0.2	0.1	0.1	0.55	0.05	-0.016370765570691045
6111	0.2	0.1	0.1	0.6	0.0	-0.015103752321556835
6112	0.2	0.1	0.15	0.0	0.55	-0.028716173386649682
6113	0.2	0.1	0.15	0.05	0.5	-0.030269995902905092
6114	0.2	0.1	0.15	0.1	0.45	-0.03162001607607834
6115	0.2	0.1	0.15	0.15	0.4	-0.03246699748048183
6116	0.2	0.1	0.15	0.2	0.35	-0.032605543744895285
6117	0.2	0.1	0.15	0.25	0.3	-0.031947347272341775
6118	0.2	0.1	0.15	0.3	0.25	-0.030529596845675216
6119	0.2	0.1	0.15	0.35	0.2	-0.02850786620492053
6120	0.2	0.1	0.15	0.4	0.15	-0.026135037672342
6121	0.2	0.1	0.15	0.45	0.1	-0.02372968708143991
6122	0.2	0.1	0.15	0.5	0.05	-0.021638578551596524
6123	0.2	0.1	0.15	0.55	0.0	-0.020198340658754477
6124	0.2	0.1	0.2	0.0	0.5	-0.03330633296747165
6125	0.2	0.1	0.2	0.05	0.45	-0.03477154867809534
6126	0.2	0.1	0.2	0.1	0.4	-0.03588634377944795
6127	0.2	0.1	0.2	0.15	0.35	-0.03641294765479759
6128	0.2	0.1	0.2	0.2	0.3	-0.03621806853407229
6129	0.2	0.1	0.2	0.25	0.25	-0.03528687925246725
6130	0.2	0.1	0.2	0.3	0.2	-0.03372197350565656
6131	0.2	0.1	0.2	0.35	0.15	-0.031727993402520235
6132	0.2	0.1	0.2	0.4	0.1	-0.029584641232426254
6133	0.2	0.1	0.2	0.45	0.05	-0.027612252612271945
6134	0.2	0.1	0.2	0.5	0.0	-0.026134817912314035
6135	0.2	0.1	0.25	0.0	0.45	-0.038665033259659864
6136	0.2	0.1	0.25	0.05	0.4	-0.03991454221613007
6137	0.2	0.1	0.25	0.1	0.35	-0.04071144834035942
6138	0.2	0.1	0.25	0.15	0.3	-0.040888481123140794
6139	0.2	0.1	0.25	0.2	0.25	-0.04038666306878032
6140	0.2	0.1	0.25	0.25	0.2	-0.03925972291756706
6141	0.2	0.1	0.25	0.3	0.15	-0.037664289150717886
6142	0.2	0.1	0.25	0.35	0.1	-0.035837825541884735
6143	0.2	0.1	0.25	0.4	0.05	-0.03406792217018126
6144	0.2	0.1	0.25	0.45	0.0	-0.03265752148878741
6145	0.2	0.1	0.3	0.0	0.4	-0.0446629297932479
6146	0.2	0.1	0.3	0.05	0.35	-0.04559878434994652
6147	0.2	0.1	0.3	0.1	0.3	-0.046028598475886334
6148	0.2	0.1	0.3	0.15	0.25	-0.045859344482090794
6149	0.2	0.1	0.3	0.2	0.2	-0.04510320278864814
6150	0.2	0.1	0.3	0.25	0.15	-0.04387283999837133
6151	0.2	0.1	0.3	0.3	0.1	-0.04236418520256535
6152	0.2	0.1	0.3	0.35	0.05	-0.04082970549193521
6153	0.2	0.1	0.3	0.4	0.0	-0.03954636679986723
6154	0.2	0.1	0.35	0.0	0.35	-0.05116947694980757
6155	0.2	0.1	0.35	0.05	0.3	-0.051723340262167114
6156	0.2	0.1	0.35	0.1	0.25	-0.051766409537448474
6157	0.2	0.1	0.35	0.15	0.2	-0.05127853661187523
6158	0.2	0.1	0.35	0.2	0.15	-0.050335317702846966
6159	0.2	0.1	0.35	0.25	0.1	-0.04909533217546917
6160	0.2	0.1	0.35	0.3	0.05	-0.04777733656167257
6161	0.2	0.1	0.35	0.35	0.0	-0.04663115516059618
6162	0.2	0.1	0.4	0.0	0.3	-0.05804104360720133
6163	0.2	0.1	0.4	0.05	0.25	-0.05817140137510225
6164	0.2	0.1	0.4	0.1	0.2	-0.057831258058541904
6165	0.2	0.1	0.4	0.15	0.15	-0.05706753384687105
6166	0.2	0.1	0.4	0.2	0.1	-0.05600804716712335
6167	0.2	0.1	0.4	0.25	0.05	-0.054842321193304094
6168	0.2	0.1	0.4	0.3	0.0	-0.05379531841220361
6169	0.2	0.1	0.45	0.0	0.25	-0.06510945071568452
6170	0.2	0.1	0.45	0.05	0.2	-0.06479729285705595
6171	0.2	0.1	0.45	0.1	0.15	-0.06409387919085366
6172	0.2	0.1	0.45	0.15	0.1	-0.06310389715931483
6173	0.2	0.1	0.45	0.2	0.05	-0.06199401866196244
6174	0.2	0.1	0.45	0.25	0.0	-0.060969213013152654
6175	0.2	0.1	0.5	0.0	0.2	-0.07217542262268803
6176	0.2	0.1	0.5	0.05	0.15	-0.07142015480272537
6177	0.2	0.1	0.5	0.1	0.1	-0.0703844426518611
6178	0.2	0.1	0.5	0.15	0.05	-0.06921902143934301
6179	0.2	0.1	0.5	0.2	0.0	-0.06811509757574877
6180	0.2	0.1	0.55	0.0	0.15	-0.07901044452239339
6181	0.2	0.1	0.55	0.05	0.1	-0.0778273633195471
6182	0.2	0.1	0.55	0.1	0.05	-0.07649849810049386
6183	0.2	0.1	0.55	0.15	0.0	-0.0752075216107761
6184	0.2	0.1	0.6	0.0	0.1	-0.08536858160962799
6185	0.2	0.1	0.6	0.05	0.05	-0.0837884859089049
6186	0.2	0.1	0.6	0.1	0.0	-0.08221366632707755
6187	0.2	0.1	0.65	0.0	0.05	-0.09100739315773201
6188	0.2	0.1	0.65	0.05	0.0	-0.08907802720345283
6189	0.2	0.1	0.7	0.0	0.0	-0.09571474830126114
6190	0.2	0.15	0.0	0.0	0.65	-0.03665396470287495
6191	0.2	0.15	0.0	0.05	0.6	-0.0389783259394455
6192	0.2	0.15	0.0	0.1	0.55	-0.04121513619975681
6193	0.2	0.15	0.0	0.15	0.5	-0.042938996825589285
6194	0.2	0.15	0.0	0.2	0.45	-0.04379652564638653
6195	0.2	0.15	0.0	0.25	0.4	-0.043547375032671226
6196	0.2	0.15	0.0	0.3	0.35	-0.042092004640764846
6197	0.2	0.15	0.0	0.35	0.3	-0.03948271415744352
